time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1941-11-25T18:03:57.500Z,37.301,-18.966,10,7.84,mw,,,,,iscgem,iscgem901098,2022-05-09T22:49:12.231Z,"Azores-Cape St. Vincent Ridge",earthquake,,25,0.6,,reviewed,iscgem,iscgem
1941-11-25T15:20:00.260Z,36.404,141.547,25,6.24,mw,,,,,iscgem,iscgem901097,2022-04-26T19:32:03.377Z,"82 km ESE of Takahagi, Japan",earthquake,,7.7,0.39,,reviewed,iscgem,iscgem
1941-11-24T21:46:22.920Z,-28.35,-177.64,35,6.71,mw,,,,,iscgem,iscgem901096,2022-05-09T22:49:11.478Z,"Kermadec Islands region",earthquake,,12.4,0.3,,reviewed,iscgem,iscgem
1941-11-24T16:37:45.770Z,-38.347,50.511,15,6.2,mw,,,,,iscgem,iscgem901095,2022-04-26T19:31:50.857Z,"Southwest Indian Ridge",earthquake,,25,0.25,,reviewed,iscgem,iscgem
1941-11-21T12:12:22.200Z,39.191,24.335,15,5.35,mw,,,,,iscgemsup,iscgemsup901088,2022-05-09T16:47:06.880Z,"37 km NNW of Skýros, Greece",earthquake,,6.3,0.2,,reviewed,iscgemsup,iscgemsup
1941-11-20T19:54:54.150Z,0.086,67.733,15,5.63,mw,,,,,iscgem,iscgem901087,2022-04-26T19:31:49.550Z,"Carlsberg Ridge",earthquake,,25,0.65,,reviewed,iscgem,iscgem
1941-11-20T15:16:35.410Z,-41.182,41.946,15,6.04,mw,,,,,iscgem,iscgem901086,2022-04-26T19:31:43.891Z,"Prince Edward Islands region",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1941-11-18T16:46:32.400Z,32.129,131.944,35,8.02,mw,,,,,iscgem,iscgem901083,2022-04-26T19:31:42.432Z,"41 km E of Takanabe, Japan",earthquake,,7.8,0.58,,reviewed,iscgem,iscgem
1941-11-18T10:14:31.490Z,-60.234,-49.101,10,6.88,mw,,,,,iscgem,iscgem901082,2022-04-26T19:31:40.666Z,"Scotia Sea",earthquake,,25,0.21,,reviewed,iscgem,iscgem
1941-11-14T08:41:37.650Z,33.7906667,-118.2636667,6,5.12,ml,8,61,0.3651,0.26,ci,ci3365807,2018-06-04T20:43:44.000Z,"5km E of Lomita, CA",earthquake,1.41,31.61,0.198,9,reviewed,ci,ci
1941-11-14T02:51:44.500Z,4.482,97.226,15,5.9,mw,,,,,iscgem,iscgem901074,2022-04-26T19:31:39.118Z,"77 km S of Lhokseumawe, Indonesia",earthquake,,25,0.5,,reviewed,iscgem,iscgem
1941-11-12T10:04:54.790Z,39.782,39.506,15,6.04,mw,,,,,iscgem,iscgem901072,2022-04-26T19:31:37.362Z,"4 km NNE of Erzincan, Turkey",earthquake,,4.8,0.2,,reviewed,iscgem,iscgem
1941-11-12T06:51:11.790Z,6.103,94.262,15,5.88,mw,,,,,iscgem,iscgem901071,2022-04-26T19:31:30.728Z,"119 km WNW of Sabang, Indonesia",earthquake,,11.2,0.49,,reviewed,iscgem,iscgem
1941-11-08T23:37:28.840Z,0.731,122.835,35,7.43,mw,,,,,iscgem,iscgem901068,2022-04-26T19:31:29.625Z,"33 km NW of Gorontalo, Indonesia",earthquake,,25,0.23,,reviewed,iscgem,iscgem
1941-11-06T12:29:52.430Z,54.225,-161.414,25,6.38,mw,,,,,iscgem,iscgem901065,2022-04-26T19:31:28.473Z,"109 km SSE of King Cove, Alaska",earthquake,,14.9,0.43,,reviewed,iscgem,iscgem
1941-11-06T07:06:03.320Z,-6.785,147.439,25,6.33,mw,,,,,iscgem,iscgem901064,2022-04-26T19:31:27.068Z,"49 km E of Lae, Papua New Guinea",earthquake,,11.9,0.2,,reviewed,iscgem,iscgem
1941-11-05T17:38:49.030Z,12.808,123.518,15,6.85,mw,,,,,iscgem,iscgem901063,2022-04-26T19:31:21.941Z,"13 km SW of Donsol, Philippines",earthquake,,10.6,0.39,,reviewed,iscgem,iscgem
1941-11-05T13:05:20.520Z,-22.338,171.736,35,6.23,mw,,,,,iscgem,iscgem901062,2022-04-26T19:31:16.357Z,"southeast of the Loyalty Islands",earthquake,,36.1,0.2,,reviewed,iscgem,iscgem
1941-10-31T12:41:00.000Z,43,-128.5,,5.5,ms,,,,,ushis,ushis1385,2018-06-04T20:43:44.000Z,"off the coast of Oregon",earthquake,,,,,reviewed,ushis,gr
1941-10-31T06:31:06.790Z,25.462,98.329,15,6.01,mw,,,,,iscgem,iscgem901055,2022-04-26T19:31:09.977Z,"94 km E of Myitkyina, Myanmar",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1941-10-29T07:43:16.510Z,25.461,63.729,15,5.63,mw,,,,,iscgem,iscgem901052,2022-04-26T19:31:08.650Z,"34 km NE of Pasni, Pakistan",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1941-10-29T00:57:29.140Z,0.101,98.175,25,5.82,mw,,,,,iscgemsup,iscgemsup901051,2022-05-09T16:46:56.657Z,"186 km SW of Padangsidempuan, Indonesia",earthquake,,3.7,0.86,,reviewed,iscgemsup,iscgemsup
1941-10-25T07:09:00.000Z,39.5,-122.17,,4.6,ml,,,,,ushis,ushis1384,2018-06-04T20:43:44.000Z,"3 km SE of Willows, California",earthquake,,,,,reviewed,ushis,jon
1941-10-23T21:02:41.150Z,12.506,93.163,35,5.51,mw,,,,,iscgem,iscgem901047,2022-04-26T19:31:07.158Z,"101 km NNE of Bamboo Flat, India",earthquake,,5.4,0.2,,reviewed,iscgem,iscgem
1941-10-22T06:57:18.960Z,33.811,-118.3013333,0.19,4.69,ml,6,231,0.3535,0.28,ci,ci3365787,2018-06-04T20:43:44.000Z,"2km NNE of Lomita, CA",earthquake,2.57,3.42,0.342,11,reviewed,ci,ci
1941-10-11T09:14:24.110Z,1.776,99.501,15,5.67,mw,,,,,iscgem,iscgem901037,2022-04-26T19:31:05.284Z,"41 km SW of Bandar, Indonesia",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1941-10-08T19:11:14.150Z,2.832,96.168,25,5.74,mw,,,,,iscgem,iscgem901035,2022-04-26T19:31:03.800Z,"45 km NNW of Sinabang, Indonesia",earthquake,,5.3,0.2,,reviewed,iscgem,iscgem
1941-10-08T15:24:15.530Z,31.696,103.053,15,5.83,mw,,,,,iscgem,iscgem901034,2022-04-26T19:31:02.165Z,"115 km NW of Tianpeng, China",earthquake,,25,0.25,,reviewed,iscgem,iscgem
1941-10-08T05:24:17.400Z,28.678,143.053,15,6.2,mw,,,,,iscgem,iscgem901033,2022-04-26T19:30:56.720Z,"Bonin Islands, Japan region",earthquake,,4.4,0.26,,reviewed,iscgem,iscgem
1941-10-08T04:22:22.490Z,10.503,-86.259,35,5.97,mw,,,,,iscgem,iscgem901031,2022-04-26T19:30:49.893Z,"66 km W of Sardinal, Costa Rica",earthquake,,19.4,0.64,,reviewed,iscgem,iscgem
1941-10-06T06:59:00.000Z,40.4,-125,,5,ml,,,,,ushis,ushis1380,2018-06-04T20:43:44.000Z,"65 km WSW of Ferndale, California",earthquake,,,,,reviewed,ushis,brk
1941-10-05T10:11:16.890Z,-14.592,-173.286,15,6.42,mw,,,,,iscgem,iscgem901029,2022-04-26T19:30:48.503Z,"132 km SW of Gataivai, Samoa",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1941-10-05T07:04:43.410Z,-45.601,36.069,15,6.32,mw,,,,,iscgem,iscgem901028,2022-04-26T19:30:41.972Z,"Prince Edward Islands region",earthquake,,25,0.21,,reviewed,iscgem,iscgem
1941-10-03T16:13:10.440Z,40.488,-125.064,10,6.49,mw,,,,,iscgem,iscgem901027,2022-04-26T19:30:36.838Z,"68 km W of Ferndale, California",earthquake,,10.6,0.25,,reviewed,iscgem,iscgem
1941-10-03T14:17:24.610Z,-4.551,104.925,15,5.79,mw,,,,,iscgem,iscgem901026,2022-04-26T19:30:30.604Z,"30 km N of Kotabumi, Indonesia",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1941-09-29T17:08:18.420Z,-22.068,174.871,15,6.1,mw,,,,,iscgem,iscgem901023,2022-04-26T19:30:24.939Z,"southeast of the Loyalty Islands",earthquake,,7.2,0.2,,reviewed,iscgem,iscgem
1941-09-29T02:32:00.650Z,30.329,67.372,15,5.77,mw,,,,,iscgem,iscgem901021,2022-04-26T19:30:22.931Z,"22 km SW of Alik Ghund, Pakistan",earthquake,,6.9,0.2,,reviewed,iscgem,iscgem
1941-09-28T05:34:12.000Z,56.5,-157.5,100,6.5,mb,,,,,ushis,ushis1378,2018-06-04T20:43:44.000Z,"60 km ENE of Chignik, Alaska",earthquake,,,,,reviewed,ushis,gr
1941-09-24T01:01:17.950Z,50.199,158.06,15,6.65,mw,,,,,iscgem,iscgem901016,2022-04-26T19:30:20.628Z,"147 km ESE of Severo-Kuril’sk, Russia",earthquake,,25,0.21,,reviewed,iscgem,iscgem
1941-09-21T22:40:28.420Z,38.986,29.978,15,5.57,mw,,,,,iscgem,iscgem901015,2022-04-26T19:30:19.119Z,"14 km N of Dumlup?nar, Turkey",earthquake,,6.4,0.34,,reviewed,iscgem,iscgem
1941-09-21T19:53:08.830Z,34.8381667,-118.9335,6,5.1,ml,8,135,0.7565,0.47,ci,ci3365754,2018-06-04T20:43:44.000Z,"2km NNE of Frazier Park, CA",earthquake,2.14,31.61,0.112,11,reviewed,ci,ci
1941-09-18T02:05:08.160Z,-0.399,132.552,25,6.12,mw,,,,,iscgem,iscgem901008,2022-04-26T19:30:12.331Z,"153 km ENE of Sorong, Indonesia",earthquake,,11.3,0.55,,reviewed,iscgem,iscgem
1941-09-16T21:39:15.010Z,-29.115,-177.851,70,7.1,mw,,,,,iscgem,iscgem901006,2022-04-26T19:30:10.578Z,"Kermadec Islands, New Zealand",earthquake,,25,0.26,,reviewed,iscgem,iscgem
1941-09-14T21:16:05.510Z,37.5,-118.5,6,4.51,ml,5,339,0.4943,0.42,ci,ci3365747,2018-06-04T20:43:44.000Z,"15km NNW of Dixon Lane-Meadow Creek, CA",earthquake,99,31.61,0.137,10,reviewed,ci,ci
1941-09-14T18:39:11.900Z,37.567,-118.733,16,5.5,mw,,,,,ushis,ushis1374,2020-07-09T21:41:28.079Z,"2 km NW of Aspen Springs, California",earthquake,,,,,reviewed,ushis,hht
1941-09-14T18:21:18.700Z,37.567,-118.733,16,5.5,ml,,,,,ushis,ushis1373,2020-07-09T21:41:12.008Z,"2 km NW of Aspen Springs, California",earthquake,,,,,reviewed,ushis,pas
1941-09-14T16:43:34.420Z,37.5488333,-118.6158333,6,5.63,ml,7,310,0.5817,0.27,ci,ci3365741,2020-07-09T21:40:58.865Z,"25km NW of West Bishop, CA",earthquake,18.68,31.61,0.218,9,reviewed,ci,ci
1941-09-14T13:33:21.470Z,-7.15,126.124,25,5.94,mw,,,,,iscgem,iscgem901000,2022-04-26T19:30:05.111Z,"151 km N of Manatutu, Timor Leste",earthquake,,26,0.2,,reviewed,iscgem,iscgem
1941-09-14T04:08:44.100Z,-0.387,132.63,25,6.23,mw,,,,,iscgem,iscgem900998,2022-04-26T19:29:59.110Z,"161 km ENE of Sorong, Indonesia",earthquake,,11.3,0.2,,reviewed,iscgem,iscgem
1941-09-13T18:14:55.950Z,18.388,-106.682,20,6.22,mw,,,,,iscgem,iscgem900995,2022-04-26T19:29:53.698Z,"211 km WSW of Emiliano Zapata, Mexico",earthquake,,10.2,0.56,,reviewed,iscgem,iscgem
1941-09-12T07:02:03.730Z,-0.378,132.7,25,6.52,mw,,,,,iscgem,iscgem900991,2022-04-26T19:29:46.915Z,"161 km WNW of Manokwari, Indonesia",earthquake,,11.3,0.2,,reviewed,iscgem,iscgem
1941-09-10T21:53:55.350Z,39.196,43.444,15,5.97,mw,,,,,iscgem,iscgem900990,2022-04-26T19:29:41.715Z,"20 km NNE of Erci?, Turkey",earthquake,,3.9,0.2,,reviewed,iscgem,iscgem
1941-09-09T07:19:42.260Z,-6.551,154.866,15,6.94,mw,,,,,iscgem,iscgem900989,2022-04-26T19:29:40.192Z,"73 km WSW of Panguna, Papua New Guinea",earthquake,,13.8,0.29,,reviewed,iscgem,iscgem
1941-09-07T00:50:56.900Z,71.562,-3.479,15,5.45,mw,,,,,iscgem,iscgem900984,2022-04-26T19:29:38.805Z,"201 km ENE of Olonkinbyen, Svalbard and Jan Mayen",earthquake,,25,0.35,,reviewed,iscgem,iscgem
1941-09-06T03:17:50.470Z,27.114,91.984,15,5.45,mw,,,,,iscgem,iscgem900983,2022-04-26T19:29:37.482Z,"41 km NNW of Udalguri, India",earthquake,,19.2,0.61,,reviewed,iscgem,iscgem
1941-09-05T23:21:45.280Z,53.687,169.211,20,6.1,mw,,,,,iscgem,iscgem900982,2022-04-26T19:29:36.119Z,"281 km WNW of Attu Station, Alaska",earthquake,,7.8,0.59,,reviewed,iscgem,iscgem
1941-09-04T10:21:39.740Z,-4.975,153.479,30,6.77,mw,,,,,iscgem,iscgem900980,2022-04-26T19:29:34.740Z,"151 km ESE of Kokopo, Papua New Guinea",earthquake,,22.1,0.51,,reviewed,iscgem,iscgem
1941-08-30T16:44:54.150Z,12.954,92.761,35,5.73,mw,,,,,iscgem,iscgem900976,2022-04-26T19:29:33.390Z,"138 km N of Bamboo Flat, India",earthquake,,5.6,0.67,,reviewed,iscgem,iscgem
1941-08-30T13:07:00.350Z,18.08,146.425,35,6.27,mw,,,,,iscgem,iscgem900974,2022-04-26T19:29:32.061Z,"Pagan region, Northern Mariana Islands",earthquake,,29.6,0.38,,reviewed,iscgem,iscgem
1941-08-30T09:36:24.800Z,18.404,147.027,35,6.35,mw,,,,,iscgem,iscgem900972,2022-04-26T19:29:30.756Z,"Mariana Islands region",earthquake,,17.1,0.33,,reviewed,iscgem,iscgem
1941-08-29T13:09:53.000Z,41.5,-118.5,,5.5,ms,,,,,ushis,ushis1369,2018-06-04T20:43:44.000Z,"55 km SSE of Denio, Nevada",earthquake,,,,,reviewed,ushis,gr
1941-08-28T00:18:38.330Z,33.057,47.217,15,5.62,mw,,,,,iscgem,iscgem900963,2022-04-26T19:29:29.418Z,"18 km WSW of Darreh Shahr, Iran",earthquake,,25,0.35,,reviewed,iscgem,iscgem
1941-08-20T10:36:40.440Z,42.344,15.956,15,5.43,mw,,,,,iscgemsup,iscgemsup900957,2022-05-09T16:46:18.118Z,"44 km N of Peschici, Italy",earthquake,,6.9,0.6,,reviewed,iscgemsup,iscgemsup
1941-08-19T17:40:25.200Z,-13.184,166.428,15,6.13,mw,,,,,iscgem,iscgem900956,2022-04-26T19:29:28.114Z,"143 km WNW of Sola, Vanuatu",earthquake,,17.8,0.2,,reviewed,iscgem,iscgem
1941-08-19T16:19:28.570Z,8.619,93.78,15,5.82,mw,,,,,iscgem,iscgem900955,2022-04-26T19:29:26.679Z,"Nicobar Islands, India region",earthquake,,5.8,0.2,,reviewed,iscgem,iscgem
1941-08-15T06:09:26.350Z,19.29,-26.365,10,6.54,mw,,,,,iscgem,iscgem900952,2022-04-26T19:29:25.135Z,"267 km NNW of Ponta do Sol, Cabo Verde",earthquake,,3.9,0.2,,reviewed,iscgem,iscgem
1941-08-14T09:38:41.690Z,44.624,84.928,15,6.03,mw,,,,,iscgem,iscgem900951,2022-04-26T19:29:23.386Z,"95 km WNW of Shihezi, China",earthquake,,25,0.22,,reviewed,iscgem,iscgem
1941-08-13T00:55:39.510Z,39.538,71.153,15,5.76,mw,,,,,iscgem,iscgem900949,2022-04-26T19:29:21.689Z,"46 km NW of Karakenja, Tajikistan",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1941-08-10T05:05:18.110Z,58.932,-137.9,15,5.87,mw,,,,,iscgem,iscgem900945,2022-04-26T19:29:20.140Z,"120 km WSW of Covenant Life, Alaska",earthquake,,7,0.41,,reviewed,iscgem,iscgem
1941-08-09T22:17:42.870Z,12.2,92.706,35,5.8,mw,,,,,iscgem,iscgem900944,2022-04-26T19:29:18.655Z,"55 km N of Bamboo Flat, India",earthquake,,4.7,0.25,,reviewed,iscgem,iscgem
1941-08-04T10:53:09.650Z,51.623,178.61,35,5.98,mw,,,,,iscgem,iscgem900939,2022-04-26T19:29:16.928Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,17.5,0.2,,reviewed,iscgem,iscgem
1941-08-02T11:41:30.200Z,-29.781,-177.597,35,7.19,mw,,,,,iscgem,iscgem900934,2022-04-26T19:29:10.952Z,"Kermadec Islands, New Zealand",earthquake,,12.9,0.2,,reviewed,iscgem,iscgem
1941-08-01T03:48:02.090Z,32.834,85.77,15,5.71,mw,,,,,iscgem,iscgem900932,2022-04-26T19:29:09.485Z,"western Xizang",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1941-07-30T01:51:30.190Z,60.896,-151.051,35,6.4,mw,,,,,iscgem,iscgem900931,2022-04-26T19:29:08.035Z,"19 km SSE of Tyonek, Alaska",earthquake,,14.2,0.2,,reviewed,iscgem,iscgem
1941-07-26T20:11:22.200Z,15.589,145.827,15,6.23,mw,,,,,iscgem,iscgem900929,2022-04-26T19:29:01.155Z,"42 km N of Saipan, Northern Mariana Islands",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1941-07-24T13:52:46.700Z,28.248,129.371,55,6.23,mw,,,,,iscgem,iscgem900925,2022-04-26T19:28:59.851Z,"17 km SW of Naze, Japan",earthquake,,5.2,0.24,,reviewed,iscgem,iscgem
1941-07-23T21:04:50.590Z,14.553,-93.366,35,5.88,mw,,,,,iscgem,iscgem900921,2022-04-26T19:28:58.418Z,"99 km SW of El Arenal, Mexico",earthquake,,18.3,0.23,,reviewed,iscgem,iscgem
1941-07-21T16:36:09.800Z,-0.546,-19.159,15,5.8,mw,,,,,iscgem,iscgem900915,2022-04-26T19:28:56.761Z,"central Mid-Atlantic Ridge",earthquake,,7.5,0.3,,reviewed,iscgem,iscgem
1941-07-19T15:13:17.510Z,31.725,131.907,35,6.46,mw,,,,,iscgem,iscgem900912,2022-04-26T19:28:55.268Z,"51 km ESE of Miyazaki, Japan",earthquake,,7.2,0.25,,reviewed,iscgem,iscgem
1941-07-19T09:24:21.970Z,38,-31.776,15,5.64,mw,,,,,iscgem,iscgem900910,2022-04-26T19:28:48.284Z,"161 km SSW of Lajes das Flores, Portugal",earthquake,,25,0.65,,reviewed,iscgem,iscgem
1941-07-19T05:59:52.720Z,37.742,-31.519,15,5.53,mw,,,,,iscgem,iscgem900909,2022-04-26T19:28:42.321Z,"183 km S of Lajes das Flores, Portugal",earthquake,,25,0.65,,reviewed,iscgem,iscgem
1941-07-18T03:53:42.000Z,40,-119,,5,ml,,,,,ushis,ushis1364,2018-06-04T20:43:44.000Z,"35 km ENE of Nixon, Nevada",earthquake,,,,,reviewed,ushis,brk
1941-07-17T23:34:34.060Z,14.131,51.796,15,5.69,mw,,,,,iscgem,iscgem900906,2022-04-26T19:28:36.741Z,"220 km NNW of Kilmia, Yemen",earthquake,,2.6,0.2,,reviewed,iscgem,iscgem
1941-07-17T22:08:55.440Z,78.553,6.613,15,5.42,mw,,,,,iscgemsup,iscgemsup900905,2022-05-09T16:45:42.740Z,"206 km W of Longyearbyen, Svalbard and Jan Mayen",earthquake,,25,0.2,,reviewed,iscgemsup,iscgemsup
1941-07-16T03:13:31.840Z,24.573,-108.891,15,5.96,mw,,,,,iscgem,iscgem900903,2022-04-26T19:28:35.424Z,"94 km W of Dautillos, Mexico",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1941-07-15T14:45:27.230Z,36.733,138.242,15,6.28,mw,,,,,iscgem,iscgem900901,2022-04-26T19:28:29.490Z,"10 km NNE of Nagano, Japan",earthquake,,5.2,0.27,,reviewed,iscgem,iscgem
1941-07-14T02:02:28.480Z,11.995,92.792,15,5.75,mw,,,,,iscgem,iscgem900900,2022-04-26T19:28:24.118Z,"33 km NNE of Bamboo Flat, India",earthquake,,11.1,0.2,,reviewed,iscgem,iscgem
1941-07-13T15:39:33.160Z,37.698,26.383,15,5.88,mw,,,,,iscgem,iscgem900899,2022-04-26T19:28:23.048Z,"12 km NE of Agios Kirykos, Greece",earthquake,,5.5,0.24,,reviewed,iscgem,iscgem
1941-07-12T16:18:53.040Z,34.1731667,-119.591,6,4.68,ml,5,286,1.178,0.54,ci,ci3365685,2019-05-02T20:46:36.317Z,"17km NNW of Santa Cruz Is. (E end), CA",earthquake,4.16,31.61,0.127,9,reviewed,ci,ci
1941-07-11T01:16:37.860Z,5.244,-82.666,15,6.14,mw,,,,,iscgem,iscgem900894,2022-04-26T19:28:21.828Z,"south of Panama",earthquake,,9.6,0.2,,reviewed,iscgem,iscgem
1941-07-10T03:22:02.060Z,13.984,146.366,15,5.91,mw,,,,,iscgem,iscgem900891,2022-04-26T19:28:16.431Z,"135 km SE of San Jose Village, Northern Mariana Islands",earthquake,,18.7,0.26,,reviewed,iscgem,iscgem
1941-07-09T00:39:10.090Z,11.732,93.537,35,5.44,mw,,,,,iscgem,iscgem900889,2022-04-26T19:28:15.198Z,"86 km E of Port Blair, India",earthquake,,25,0.28,,reviewed,iscgem,iscgem
1941-07-07T22:43:41.000Z,43.695,15.808,15,5.32,mw,,,,,iscgemsup,iscgemsup900886,2022-05-09T16:45:29.806Z,"7 km SSE of Vodice, Croatia",earthquake,,11.5,0.22,,reviewed,iscgemsup,iscgemsup
