time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1978-02-25T16:57:57.500Z,-18.997,169.748,271,4.9,mb,,,,,us,usp0000t55,2014-11-06T23:21:47.371Z,"77 km NE of Isangel, Vanuatu",earthquake,,,,,reviewed,us,us
1978-02-25T14:12:04.100Z,-9.767,117.229,33,5.1,mb,,,,,us,usp0000t54,2014-11-06T23:21:47.370Z,"142 km S of Sumbawa Besar, Indonesia",earthquake,,,,,reviewed,us,us
1978-02-25T13:04:12.100Z,2.155,126.389,107,4.6,mb,,,,,us,usp0000t53,2014-11-06T23:21:47.369Z,"173 km ENE of Laikit, Laikit II (Dimembe), Indonesia",earthquake,,,,,reviewed,us,us
1978-02-25T08:42:46.700Z,-9.999,117.188,33,4.7,mb,,,,,us,usp0000t50,2014-11-06T23:21:47.367Z,"168 km S of Sumbawa Besar, Indonesia",earthquake,,,,,reviewed,us,us
1978-02-25T07:54:53.800Z,-10.131,117.096,39,5,mb,,,,,us,usp0000t4y,2014-11-06T23:21:47.365Z,"181 km SSE of Praya, Indonesia",earthquake,,,,,reviewed,us,us
1978-02-25T07:48:11.500Z,-9.524,117.578,33,4.7,mb,,,,,us,usp0000t4x,2014-11-06T23:21:47.364Z,"115 km S of Sumbawa Besar, Indonesia",earthquake,,,,,reviewed,us,us
1978-02-25T06:10:35.800Z,-9.662,117.114,33,5.6,mb,,,,,us,usp0000t4w,2022-04-27T15:57:12.620Z,"133 km SSW of Sumbawa Besar, Indonesia",earthquake,,,,,reviewed,us,us
1978-02-25T04:29:36.900Z,-4.194,152.827,43,5.4,mb,,,,,us,usp0000t4u,2022-04-27T15:57:11.425Z,"64 km ENE of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,us
1978-02-24T21:12:23.500Z,-30.696,-177.262,21,5.2,mb,,,,,us,usp0000t4p,2014-11-06T23:21:47.356Z,"Kermadec Islands, New Zealand",earthquake,,,,,reviewed,us,us
1978-02-24T19:00:52.700Z,2.318,126.635,74,5,mb,,,,,us,usp0000t4k,2014-11-06T23:21:47.353Z,"166 km WNW of Tobelo, Indonesia",earthquake,,,,,reviewed,us,us
1978-02-24T18:16:33.400Z,-30.565,-177.429,48,5.2,mb,,,,,us,usp0000t4j,2014-11-06T23:21:47.352Z,"Kermadec Islands, New Zealand",earthquake,,,,,reviewed,us,us
1978-02-24T17:04:46.300Z,-3.738,151.406,10,5.4,mb,,,,,us,usp0000t4h,2014-11-06T23:21:47.351Z,"98 km WNW of Rabaul, Papua New Guinea",earthquake,,,,,reviewed,us,us
1978-02-24T07:02:39.600Z,-4.61,-12.37,10,5.5,mb,,,,,us,usp0000t4b,2022-04-27T15:57:10.032Z,"north of Ascension Island",earthquake,,,,,reviewed,us,us
1978-02-24T06:58:37.300Z,43.031,-126.342,15,4.5,mb,,,,,us,usp0000t4a,2014-11-06T23:21:47.346Z,"153 km WNW of Port Orford, Oregon",earthquake,,,,,reviewed,us,us
1978-02-24T02:51:23.200Z,37.902,32.662,10,4.6,mb,,,,,us,usp0000t49,2014-11-06T23:21:47.344Z,"15 km ENE of Konya, Turkey",earthquake,,,,,reviewed,us,us
1978-02-24T00:43:22.900Z,-4.671,-12.312,10,5,mb,,,,,us,usp0000t48,2014-11-06T23:21:47.344Z,"north of Ascension Island",earthquake,,,,,reviewed,us,us
1978-02-23T23:24:47.800Z,28.058,56.904,24,5.2,mb,,,,,us,usp0000t46,2022-04-27T15:57:08.832Z,"104 km N of M?n?b, Iran",earthquake,,,,,reviewed,us,us
1978-02-23T23:18:33.200Z,23.088,94.715,105,5.1,mb,,,,,us,usp0000t45,2016-11-09T21:56:37.873Z,"69 km SSE of Mawlaik, Myanmar",earthquake,,,,,reviewed,us,us
1978-02-23T21:28:43.800Z,-17.603,-179.013,538,5,mb,,,,,us,usp0000t44,2014-11-06T23:21:47.341Z,"184 km ENE of Levuka, Fiji",earthquake,,,,,reviewed,us,us
1978-02-23T21:25:05.400Z,11.085,-62.267,105,4.8,mb,,,,,us,usp0000t43,2014-11-06T23:21:47.339Z,"56 km N of Güiria, Venezuela",earthquake,,,,,reviewed,us,us
1978-02-23T19:47:43.700Z,37.937,15.799,10,4.5,mb,,,,,us,usp0000t42,2014-11-06T23:21:47.339Z,"3 km ENE of Roghudi, Italy",earthquake,,,,,reviewed,us,us
1978-02-23T17:00:00.200Z,37.125,-116.064,0,5.6,mb,,,,,us,usp0000t41,2016-04-02T20:11:47.812Z,"64 km SSW of Rachel, Nevada",nuclear explosion,,,,,reviewed,a,us
