time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1960-02-24T21:37:12.630Z,-7.247,155.849,50,6.21,mw,,,,,iscgem,iscgem878380,2022-04-26T16:27:28.959Z,"110 km SSE of Panguna, Papua New Guinea",earthquake,,4.8,0.31,,reviewed,iscgem,iscgem
1960-02-23T16:04:55.450Z,-6.184,154.425,25,5.73,mw,,,,,iscgem,iscgem878370,2022-04-26T16:27:27.502Z,"118 km W of Panguna, Papua New Guinea",earthquake,,22.9,0.4,,reviewed,iscgem,iscgem
1960-02-23T07:34:36.170Z,38.841,20.587,25,5.59,mw,,,,,iscgem,iscgem878365,2022-04-26T16:27:25.936Z,"10 km W of Lefkáda, Greece",earthquake,,9.8,0.2,,reviewed,iscgem,iscgem
1960-02-21T08:13:36.380Z,35.932,4.217,10,5.32,mw,,,,,iscgemsup,iscgemsup878345,2022-05-09T19:13:57.892Z,"5 km SSE of Melouza, Algeria",earthquake,,5.2,0.26,,reviewed,iscgemsup,iscgemsup
1960-02-21T00:46:58.640Z,-42.217,173.17,49.7,5.62,mw,,,,,iscgem,iscgem878342,2022-04-26T16:27:24.384Z,"91 km S of Wakefield, New Zealand",earthquake,,6.3,0.64,,reviewed,iscgem,iscgem
1960-02-18T21:35:16.240Z,52.439,160.39,35,5.75,mw,,,,,iscgem,iscgem878322,2022-04-26T16:27:19.642Z,"137 km ESE of Petropavlovsk-Kamchatsky, Russia",earthquake,,19.1,0.51,,reviewed,iscgem,iscgem
1960-02-17T12:32:17.350Z,-29.861,-111.881,15,6,mw,,,,,iscgem,iscgem878305,2022-04-26T16:27:18.623Z,"Easter Island region",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1960-02-16T13:14:35.390Z,21.782,-45.533,15,5.7,mw,,,,,iscgem,iscgem878298,2022-04-26T16:27:13.309Z,"northern Mid-Atlantic Ridge",earthquake,,25,0.32,,reviewed,iscgem,iscgem
1960-02-10T23:19:56.250Z,-16.22,-172.558,15,5.93,mw,,,,,iscgem,iscgem878247,2022-04-26T16:27:11.825Z,"135 km ESE of Hihifo, Tonga",earthquake,,11.3,0.26,,reviewed,iscgem,iscgem
1960-02-09T23:55:56.800Z,-3.995,127.731,35,6.52,mw,,,,,iscgem,iscgem878240,2022-04-26T16:27:10.325Z,"60 km WSW of Ambon, Indonesia",earthquake,,13,0.2,,reviewed,iscgem,iscgem
1960-02-08T12:45:39.040Z,-58.134,-65.672,15,6.4,mw,,,,,iscgem,iscgem878224,2022-04-26T16:27:03.873Z,"Drake Passage",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1960-02-04T16:50:32.410Z,38.667,143.014,25,6.07,mw,,,,,iscgem,iscgem878191,2022-04-26T16:26:58.060Z,"off the east coast of Honshu, Japan",earthquake,,13.3,0.55,,reviewed,iscgem,iscgem
1960-02-03T08:37:17.840Z,32.0766667,-116.043,6,4.64,ml,5,289,0.8034,0.4,ci,ci3351652,2016-01-28T19:31:49.730Z,"59km ENE of Ensenada, B.C., MX",earthquake,4.24,31.61,0.082,9,reviewed,ci,ci
1960-02-01T11:59:45.520Z,35.19,23.035,35,5.49,mw,,,,,iscgem,iscgem878165,2022-04-26T16:26:46.663Z,"59 km W of Palaióchora, Greece",earthquake,,19.4,0.2,,reviewed,iscgem,iscgem
1960-01-31T05:08:21.990Z,33.093,134.885,20,6.33,mw,,,,,iscgem,iscgem878153,2022-04-26T16:26:41.771Z,"70 km ESE of Muroto-misakicho, Japan",earthquake,,3.9,0.2,,reviewed,iscgem,iscgem
1960-01-26T09:52:14.680Z,40.104,38.701,25,5.26,mw,,,,,iscgemsup,iscgemsup878113,2022-05-09T19:27:52.526Z,"9 km ENE of Gölova, Turkey",earthquake,,4.9,0.2,,reviewed,iscgemsup,iscgemsup
1960-01-26T04:17:36.000Z,38,-116.5,,4.9,ml,,,,,ushis,ushis2434,2018-06-04T20:43:45.000Z,"64 km E of Tonopah, Nevada",earthquake,,,,,reviewed,ushis,brk
