time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1944-02-21T15:26:23.960Z,62.04,-28.668,15,5.58,mw,,,,,iscgem,iscgem899304,2022-04-26T19:05:53.831Z,"Iceland region",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1944-02-20T19:32:01.260Z,65.904,-23.116,15,5.46,mw,,,,,iscgem,iscgem899301,2022-04-26T19:05:52.496Z,"19 km S of Ísafjörður, Iceland",earthquake,,25,0.61,,reviewed,iscgem,iscgem
1944-02-19T11:35:58.610Z,64.366,-23.341,15,5.61,mw,,,,,iscgem,iscgem899300,2022-04-26T19:05:50.959Z,"46 km NW of Garður, Iceland",earthquake,,25,0.24,,reviewed,iscgem,iscgem
1944-02-15T05:39:35.170Z,52.652,-31.938,15,5.71,mw,,,,,iscgem,iscgem899297,2022-04-26T19:05:45.515Z,"northern Mid-Atlantic Ridge",earthquake,,9.3,0.2,,reviewed,iscgem,iscgem
1944-02-10T12:05:24.560Z,41.315,32.949,15,5.71,mw,,,,,iscgem,iscgem899295,2022-04-26T19:05:43.627Z,"12 km S of Eflani, Turkey",earthquake,,25,0.51,,reviewed,iscgem,iscgem
1944-02-05T17:20:08.530Z,23.571,121.534,20,6.72,mw,,,,,iscgem,iscgem899290,2022-04-26T19:05:38.004Z,"45 km S of Hualien City, Taiwan",earthquake,,10.6,0.36,,reviewed,iscgem,iscgem
1944-02-04T23:45:22.430Z,71.119,-4.451,15,5.59,mw,,,,,iscgem,iscgem899288,2022-04-26T19:05:36.075Z,"156 km E of Olonkinbyen, Svalbard and Jan Mayen",earthquake,,25,0.37,,reviewed,iscgem,iscgem
1944-02-03T12:15:01.470Z,59.868,-137.943,15,6.2,mw,,,,,iscgem,iscgem899284,2022-04-26T19:05:30.475Z,"101 km SSW of Haines Junction, Canada",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1944-02-02T03:33:14.730Z,40.549,31.517,15,5.67,mw,,,,,iscgem,iscgem899282,2022-04-26T19:05:24.258Z,"16 km NNW of Seben, Turkey",earthquake,,14.6,0.2,,reviewed,iscgem,iscgem
1944-02-01T21:24:43.680Z,40.73,31.355,15,5.71,mw,,,,,iscgem,iscgem899281,2022-04-26T19:05:21.605Z,"20 km SE of Düzce, Turkey",earthquake,,14.6,0.2,,reviewed,iscgem,iscgem
1944-02-01T05:16:18.050Z,41.958,142.532,55,6.41,mw,,,,,iscgem,iscgem899278,2022-04-26T19:05:15.879Z,"43 km SSE of Shizunai-furukawach?, Japan",earthquake,,4.6,0.43,,reviewed,iscgem,iscgem
1944-02-01T03:22:40.830Z,40.66,32.998,30,7.6,mw,,,,,iscgem,iscgem899277,2022-04-26T19:05:14.455Z,"10 km WNW of Orta, Turkey",earthquake,,4.8,0.4,,reviewed,iscgem,iscgem
1944-01-15T23:49:31.440Z,-31.496,-68.491,15,6.92,mw,,,,,iscgem,iscgem899270,2022-04-26T19:05:08.678Z,"4 km ESE of Chimbas, Argentina",earthquake,,3.3,0.3,,reviewed,iscgem,iscgem
1944-01-10T20:33:21.160Z,16.327,-100.916,15,6.35,mw,,,,,iscgemsup,iscgemsup899265,2022-05-09T16:22:42.096Z,"96 km SSW of Tetitlán, Mexico",earthquake,,13.8,0.82,,reviewed,iscgemsup,iscgemsup
1944-01-10T20:09:58.410Z,17.138,-100.714,15,6.71,mw,,,,,iscgem,iscgem899264,2022-04-26T19:05:07.020Z,"6 km SW of Tenexpa, Mexico",earthquake,,11.2,0.2,,reviewed,iscgem,iscgem
1944-01-05T21:12:48.310Z,-2.892,101.313,45,6.6,mw,,,,,iscgem,iscgem899260,2022-04-26T19:05:05.052Z,"92 km S of Sungai Penuh, Indonesia",earthquake,,5.2,0.33,,reviewed,iscgem,iscgem
1944-01-05T07:44:06.610Z,36.28,27.803,15,5.7,mw,,,,,iscgem,iscgem899257,2022-04-26T19:04:58.621Z,"7 km NW of Émponas, Greece",earthquake,,34.5,0.23,,reviewed,iscgem,iscgem
1943-12-30T22:02:40.670Z,-5.835,150.143,35,6.87,mw,,,,,iscgemsup,iscgemsup900159,2022-05-09T16:37:59.308Z,"31 km S of Kimbe, Papua New Guinea",earthquake,,12,1.05,,reviewed,iscgemsup,iscgemsup
1943-12-27T03:55:24.810Z,-30.397,-178.02,35,6.29,mw,,,,,iscgem,iscgem900148,2022-04-26T19:16:23.221Z,"Kermadec Islands, New Zealand",earthquake,,13.5,0.26,,reviewed,iscgem,iscgem
