time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1920-12-25T11:33:20.700Z,37.243,105.474,15,6.99,mw,,,,,iscgem,iscgem912694,2022-04-25T23:50:26.019Z,"139 km ENE of Baiyin, China",earthquake,,25,0.21,,reviewed,iscgem,iscgem
1920-12-19T20:10:53.510Z,37.591,141.367,35,6.31,mw,,,,,iscgem,iscgem912693,2022-04-25T23:50:23.339Z,"34 km ENE of Namie, Japan",earthquake,,32.2,0.32,,reviewed,iscgem,iscgem
1920-12-18T02:01:36.290Z,41.197,20.704,15,5.96,mw,,,,,iscgem,iscgem912691,2022-04-25T23:50:21.746Z,"1 km NNW of Mislesevo, North Macedonia",earthquake,,5.9,0.2,,reviewed,iscgem,iscgem
1920-12-17T19:00:04.570Z,-31.905,-68.412,15,6.74,mw,,,,,iscgem,iscgem912690,2022-04-25T23:50:16.141Z,"26 km S of Nueve de Julio, Argentina",earthquake,,12.8,0.2,,reviewed,iscgem,iscgem
1920-12-16T12:05:52.400Z,36.358,105.554,15,7.94,mw,,,,,iscgem,iscgem912687,2022-04-25T23:50:04.713Z,"125 km E of Baiyin, China",earthquake,,25,0.3,,reviewed,iscgem,iscgem
1920-12-13T03:43:04.120Z,-9.074,154.52,15,6.45,mw,,,,,iscgem,iscgem912686,2022-04-25T23:49:59.419Z,"277 km WSW of Gizo, Solomon Islands",earthquake,,25,0.22,,reviewed,iscgem,iscgem
1920-12-10T04:25:49.770Z,-39.102,-73.462,25,7.29,mw,,,,,iscgem,iscgem912683,2022-04-25T23:49:53.813Z,"50 km SSW of Carahue, Chile",earthquake,,25,0.56,,reviewed,iscgem,iscgem
1920-12-08T03:55:26.310Z,37.321,21.477,15,5.53,mw,,,,,iscgemsup,iscgemsup912682,2022-05-09T18:01:16.890Z,"19 km WNW of Kyparissía, Greece",earthquake,,9.9,0.25,,reviewed,iscgemsup,iscgemsup
1920-12-05T11:58:00.000Z,34.5,-119.5,,4.5,ml,,,,,ushis,ushis667,2018-06-04T20:43:44.000Z,"10 km NE of Toro Canyon, California",earthquake,,,,,reviewed,ushis,cdmg
1920-12-05T10:01:09.010Z,0.008,-19.662,10,6.47,mw,,,,,iscgem,iscgem912678,2022-04-25T23:49:52.132Z,"central Mid-Atlantic Ridge",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1920-12-04T05:51:38.380Z,-38.853,23.07,10,6.35,mw,,,,,iscgemsup,iscgemsup912676,2022-05-09T18:01:11.299Z,"off the coast of South Africa",earthquake,,25,0.29,,reviewed,iscgemsup,iscgemsup
1920-11-29T15:48:02.810Z,39.456,19.527,15,5.74,mw,,,,,iscgem,iscgem912674,2022-04-25T23:49:50.391Z,"30 km W of Ágios Matthaíos, Greece",earthquake,,13.6,0.56,,reviewed,iscgem,iscgem
1920-11-26T08:51:07.110Z,40.269,20.047,15,6.18,mw,,,,,iscgem,iscgem912668,2022-04-25T23:49:44.970Z,"3 km SE of Tepelenë, Albania",earthquake,,6.5,0.2,,reviewed,iscgem,iscgem
1920-11-25T08:38:36.780Z,39.433,19.505,15,5.37,mw,,,,,iscgemsup,iscgemsup912667,2022-05-09T18:01:07.872Z,"32 km WSW of Ágios Matthaíos, Greece",earthquake,,13.6,0.2,,reviewed,iscgemsup,iscgemsup
1920-11-16T08:31:00.770Z,72.736,-131.308,15,6.42,mw,,,,,iscgem,iscgem912664,2022-04-25T23:49:43.480Z,"Beaufort Sea",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1920-11-12T05:42:02.430Z,0.701,-28.113,10,6.44,mw,,,,,iscgem,iscgem912660,2022-04-25T23:49:38.173Z,"central Mid-Atlantic Ridge",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1920-10-28T07:23:43.840Z,50.71,-178.821,15,6.26,mw,,,,,iscgem,iscgem912652,2022-04-25T23:49:36.610Z,"200 km SW of Adak, Alaska",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1920-10-22T12:09:55.010Z,-21.602,-71.579,15,6.59,mw,,,,,iscgem,iscgem912646,2022-04-25T23:49:34.838Z,"152 km WNW of Tocopilla, Chile",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1920-10-21T18:57:45.130Z,38.57,19.588,15,5.88,mw,,,,,iscgem,iscgem912644,2022-04-25T23:49:28.628Z,"84 km WNW of Lixoúri, Greece",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1920-10-20T19:16:11.740Z,24.7,122.616,35,6.12,mw,,,,,iscgem,iscgem912643,2022-04-25T23:49:22.368Z,"46 km WNW of Yonakuni, Japan",earthquake,,43.3,0.46,,reviewed,iscgem,iscgem
1920-10-20T10:02:21.690Z,24.359,122.083,15,6.92,mw,,,,,iscgem,iscgem912642,2022-05-09T22:48:47.380Z,"55 km SE of Yilan, Taiwan",earthquake,,8,0.2,,reviewed,iscgem,iscgem
1920-10-18T08:11:40.660Z,45.39,149.741,60,7.08,mw,,,,,iscgem,iscgem912640,2022-04-25T23:49:20.866Z,"147 km E of Kuril’sk, Russia",earthquake,,37.8,0.2,,reviewed,iscgem,iscgem
1920-10-16T11:36:41.200Z,51.947,-31.847,10,5.58,mw,,,,,iscgem,iscgem912639,2022-04-25T23:49:14.015Z,"northern Mid-Atlantic Ridge",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1920-10-12T06:54:51.480Z,35.45,80.56,20,6.4,mw,,,,,iscgem,iscgem912635,2022-04-25T23:49:12.301Z,"192 km SSE of Hotan, China",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1920-10-08T16:50:50.990Z,16.663,-91.449,10,6.26,mw,,,,,iscgem,iscgem912633,2022-04-25T23:49:05.803Z,"9 km S of El Zapotal, Mexico",earthquake,,22.4,0.2,,reviewed,iscgem,iscgem
1920-10-07T20:54:03.070Z,-12.387,-71.094,15,6.5,mw,,,,,iscgem,iscgem912632,2022-04-25T23:49:00.226Z,"57 km NNE of Salvación, Peru",earthquake,,25,0.2,,reviewed,iscgem,iscgem
