time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1926-01-26T07:04:40.110Z,-21.744,169.332,20,6.46,mw,,,,,iscgem,iscgem909722,2022-04-25T23:13:32.505Z,"151 km E of Tadine, New Caledonia",earthquake,,10.2,0.34,,reviewed,iscgem,iscgem
1926-01-25T00:36:25.420Z,-10.059,159.281,15,7.48,mw,,,,,iscgem,iscgem909720,2022-04-25T23:13:27.127Z,"62 km SW of Malango, Solomon Islands",earthquake,,12.2,0.26,,reviewed,iscgem,iscgem
1926-01-18T21:07:24.320Z,-2.847,88.165,15,6.66,mw,,,,,iscgem,iscgem909715,2022-04-25T23:13:25.977Z,"South Indian Ocean",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1926-01-18T16:55:56.650Z,6.176,124.857,15,5.98,mw,,,,,iscgem,iscgem909714,2022-04-25T23:13:24.709Z,"8 km SSE of Sinolon, Philippines",earthquake,,19.1,0.2,,reviewed,iscgem,iscgem
1926-01-18T11:20:39.990Z,43.101,75.463,15,5.79,mw,,,,,iscgem,iscgem909713,2022-04-25T23:13:19.240Z,"31 km NNE of Tokmok, Kyrgyzstan",earthquake,,2.6,0.2,,reviewed,iscgem,iscgem
1926-01-13T08:08:43.930Z,38.535,28.4,15,5.73,mw,,,,,iscgem,iscgem909710,2022-04-25T23:13:18.008Z,"21 km W of Kula, Turkey",earthquake,,3.4,0.2,,reviewed,iscgem,iscgem
1926-01-13T01:46:57.220Z,38.397,28.457,15,5.84,mw,,,,,iscgem,iscgem909709,2022-04-25T23:13:16.807Z,"7 km NW of Ala?ehir, Turkey",earthquake,,3.4,0.2,,reviewed,iscgem,iscgem
1926-01-07T14:31:20.150Z,32.802,-39.837,10,6.01,mw,,,,,iscgem,iscgem909705,2022-04-25T23:13:11.423Z,"northern Mid-Atlantic Ridge",earthquake,,10.4,0.31,,reviewed,iscgem,iscgem
1926-01-05T10:03:25.160Z,10.852,57.541,15,5.84,mw,,,,,iscgem,iscgem909702,2022-04-25T23:13:10.035Z,"Carlsberg Ridge",earthquake,,4.3,0.32,,reviewed,iscgem,iscgem
1926-01-05T07:28:06.330Z,-14.006,166.924,35,6.22,mw,,,,,iscgem,iscgem909701,2022-04-25T23:13:03.382Z,"69 km WSW of Sola, Vanuatu",earthquake,,25,0.23,,reviewed,iscgem,iscgem
1926-01-01T21:37:19.380Z,-23.508,-70.539,35,6.19,mw,,,,,iscgem,iscgem909699,2022-04-25T23:12:58.215Z,"21 km NW of Antofagasta, Chile",earthquake,,7.8,0.2,,reviewed,iscgem,iscgem
1926-01-01T18:04:17.560Z,45.653,14.302,15,5.6,mw,,,,,iscgem,iscgem909698,2022-04-25T23:12:56.478Z,"8 km ESE of Pivka, Slovenia",earthquake,,4.3,0.2,,reviewed,iscgem,iscgem
1925-12-31T08:46:53.600Z,-15.142,-172.032,15,6.1,mw,,,,,iscgem,iscgem910790,2022-04-25T23:29:05.315Z,"129 km SSW of Matavai, Samoa",earthquake,,8.2,0.2,,reviewed,iscgem,iscgem
1925-12-29T16:04:19.300Z,-1.453,120.268,25,6.45,mw,,,,,iscgem,iscgem910789,2022-04-25T23:29:03.755Z,"54 km W of Poso, Indonesia",earthquake,,12.6,0.2,,reviewed,iscgem,iscgem
1925-12-29T02:04:04.680Z,47.15,153.493,15,6.18,mw,,,,,iscgem,iscgem910788,2022-04-25T23:29:02.583Z,"Kuril Islands",earthquake,,16.9,0.2,,reviewed,iscgem,iscgem
1925-12-27T17:38:33.370Z,-6.497,-81.276,15,6.3,mw,,,,,iscgem,iscgem910785,2022-04-25T23:29:00.687Z,"115 km SSW of Sechura, Peru",earthquake,,25,0.32,,reviewed,iscgem,iscgem
1925-12-27T10:28:20.260Z,1.76,126.375,35,6.26,mw,,,,,iscgem,iscgem910784,2022-04-25T21:13:36.443Z,"155 km NW of Ternate, Indonesia",earthquake,,20,0.2,,reviewed,iscgem,iscgem
1925-12-26T18:23:45.370Z,8.945,125.695,20,6.48,mw,,,,,iscgem,iscgem910783,2022-04-25T23:28:58.992Z,"6 km NE of Taligaman, Philippines",earthquake,,27.9,0.2,,reviewed,iscgem,iscgem
1925-12-23T23:04:05.360Z,16.446,102.78,15,5.62,mw,,,,,iscgemsup,iscgemsup910782,2022-05-09T17:51:47.540Z,"5 km W of Khon Kaen, Thailand",earthquake,,25,0.2,,reviewed,iscgemsup,iscgemsup
1925-12-22T05:05:39.570Z,20.58,101.465,15,6.67,mw,,,,,iscgem,iscgem910778,2022-04-25T23:28:57.642Z,"41 km S of Luang Namtha, Laos",earthquake,,25,0.28,,reviewed,iscgem,iscgem
1925-12-19T16:09:38.840Z,-31.657,-110.964,10,6.9,mw,,,,,iscgem,iscgem910777,2022-04-25T23:28:56.145Z,"Easter Island region",earthquake,,5,0.28,,reviewed,iscgem,iscgem
1925-12-18T05:53:27.390Z,28.458,51.213,15,5.83,mw,,,,,iscgem,iscgem910771,2022-04-25T23:28:54.426Z,"67 km SSE of Bushehr, Iran",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1925-12-15T10:32:23.300Z,-20.21,-7.749,10,5.76,mw,,,,,iscgem,iscgem910768,2022-04-25T21:13:35.188Z,"South Atlantic Ocean",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1925-12-11T01:27:36.250Z,16.097,-91.318,15,6.04,mw,,,,,iscgem,iscgem910763,2022-04-25T23:28:47.505Z,"4 km S of Santo Domingo de las Palmas, Mexico",earthquake,,20.9,0.42,,reviewed,iscgem,iscgem
1925-12-10T14:14:57.870Z,15.532,-93.234,35,6.93,mw,,,,,iscgem,iscgem910759,2022-04-25T23:28:41.040Z,"4 km NNW of El Palmarcito, Mexico",earthquake,,15.2,0.47,,reviewed,iscgem,iscgem
1925-12-07T08:34:28.580Z,37.494,76.955,15,6.07,mw,,,,,iscgem,iscgem910757,2022-04-25T23:28:35.439Z,"105 km SSW of Shache, China",earthquake,,25,0.4,,reviewed,iscgem,iscgem
1925-11-30T17:46:49.290Z,31.189,127.891,15,5.78,mw,,,,,iscgem,iscgem910753,2022-04-26T15:37:08.997Z,"190 km SSW of Fukuech?, Japan",earthquake,,25,0.25,,reviewed,iscgem,iscgem
1925-11-28T16:13:32.660Z,-18.022,167.919,25,6.5,mw,,,,,iscgem,iscgem910752,2022-04-25T23:28:30.022Z,"52 km SW of Port-Vila, Vanuatu",earthquake,,15.6,0.22,,reviewed,iscgem,iscgem
1925-11-28T12:33:16.480Z,15.014,-89.099,15,5.93,mw,,,,,iscgem,iscgem910751,2022-04-25T23:28:28.926Z,"14 km W of Buenos Aires, Honduras",earthquake,,4.3,0.26,,reviewed,iscgem,iscgem
1925-11-28T08:14:58.880Z,69.534,-16.863,10,5.46,mw,,,,,iscgem,iscgem910750,2022-04-25T23:28:27.670Z,"Jan Mayen Island region",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1925-11-17T00:17:52.210Z,-10.575,-80.622,10,6.32,mw,,,,,iscgem,iscgem910740,2022-04-25T23:28:22.321Z,"274 km WSW of Puerto Casma, Peru",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1925-11-16T11:55:01.680Z,18.459,-106.728,15,6.89,mw,,,,,iscgem,iscgem910739,2022-04-25T23:28:17.483Z,"211 km SW of José María Morelos, Mexico",earthquake,,10.2,0.28,,reviewed,iscgem,iscgem
1925-11-14T22:35:36.480Z,38.151,-27.76,10,5.66,mw,,,,,iscgem,iscgem910738,2022-04-25T21:13:30.710Z,"50 km ESE of Lajes, Portugal",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1925-11-14T14:37:07.920Z,12.701,125.566,35,6.05,mw,,,,,iscgem,iscgem910737,2022-04-25T23:28:16.311Z,"41 km NE of Anito, Philippines",earthquake,,11.1,0.58,,reviewed,iscgem,iscgem
1925-11-14T10:03:34.620Z,12.467,125.541,35,6.12,mw,,,,,iscgem,iscgem910736,2022-04-25T23:28:15.146Z,"26 km NNE of Arteche, Philippines",earthquake,,11.1,0.23,,reviewed,iscgem,iscgem
1925-11-14T08:10:56.210Z,12.311,125.434,35,6.06,mw,,,,,iscgem,iscgem910735,2022-04-25T23:28:14.052Z,"6 km NNE of Arteche, Philippines",earthquake,,11.1,0.7,,reviewed,iscgem,iscgem
1925-11-13T12:14:50.930Z,12.734,124.719,20,7.24,mw,,,,,iscgem,iscgem910734,2022-04-25T23:28:12.948Z,"23 km NNW of Bugko, Philippines",earthquake,,53.1,0.2,,reviewed,iscgem,iscgem
1925-11-10T13:50:35.690Z,-0.585,130.803,15,7.27,mw,,,,,iscgem,iscgem910733,2022-04-25T23:28:11.806Z,"60 km WNW of Sorong, Indonesia",earthquake,,25,0.29,,reviewed,iscgem,iscgem
1925-11-06T13:57:48.010Z,-12.031,-74.143,15,6.04,mw,,,,,iscgem,iscgem910729,2022-04-25T23:28:10.695Z,"71 km NE of Paucarbamba, Peru",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1925-10-30T14:41:46.060Z,-9.824,160.708,15,6.38,mw,,,,,iscgem,iscgem910726,2022-04-25T23:28:09.074Z,"93 km ESE of Honiara, Solomon Islands",earthquake,,8.3,0.3,,reviewed,iscgem,iscgem
1925-10-23T01:47:32.180Z,-11.127,114.128,15,6.18,mw,,,,,iscgem,iscgem910721,2022-04-25T23:28:07.656Z,"282 km SSW of Jimbaran, Indonesia",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1925-10-22T17:01:43.920Z,-5.551,102.764,35,6.65,mw,,,,,iscgem,iscgem910720,2022-04-25T23:28:06.521Z,"177 km SSW of Pagar Alam, Indonesia",earthquake,,7,0.2,,reviewed,iscgem,iscgem
1925-10-18T08:26:01.860Z,4.8,126.408,35,5.97,mw,,,,,iscgem,iscgem910715,2022-04-25T23:28:05.396Z,"124 km ESE of Sarangani, Philippines",earthquake,,35.9,0.61,,reviewed,iscgem,iscgem
1925-10-15T12:36:25.660Z,26.9,100.118,15,6.14,mw,,,,,iscgem,iscgem910714,2022-04-25T23:28:04.171Z,"10 km WNW of Lijiang, China",earthquake,,25,0.24,,reviewed,iscgem,iscgem
1925-10-14T10:23:25.280Z,35.509,131.074,15,5.85,mw,,,,,iscgem,iscgem910711,2022-04-25T23:28:03.030Z,"115 km NW of Hamada, Japan",earthquake,,4.2,0.2,,reviewed,iscgem,iscgem
1925-10-13T17:40:38.120Z,10.702,-42.279,10,7.11,mw,,,,,iscgem,iscgem910710,2022-04-25T23:28:01.876Z,"northern Mid-Atlantic Ridge",earthquake,,25,0.4,,reviewed,iscgem,iscgem
1925-10-12T05:44:45.260Z,-34.291,58.235,10,6.33,mw,,,,,iscgem,iscgem910708,2022-04-25T23:28:00.707Z,"South Indian Ocean",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1925-10-06T04:11:22.160Z,37.075,22.69,15,5.35,mw,,,,,iscgemsup,iscgemsup910706,2022-05-09T17:51:03.310Z,"9 km N of Geráki, Greece",earthquake,,8.2,0.41,,reviewed,iscgemsup,iscgemsup
1925-10-05T04:08:55.580Z,12.995,-87.963,35,6.28,mw,,,,,iscgem,iscgem910702,2022-04-25T23:27:59.485Z,"24 km SSE of Intipucá, El Salvador",earthquake,,38.1,0.3,,reviewed,iscgem,iscgem
1925-09-29T17:33:51.250Z,18.865,-62.853,15,6.1,mw,,,,,iscgem,iscgem910697,2022-04-25T23:27:58.341Z,"74 km NNE of The Valley, Anguilla",earthquake,,20.8,0.24,,reviewed,iscgem,iscgem
1925-09-25T08:45:17.000Z,-6.917,102.646,15,6.06,mw,,,,,iscgem,iscgem910692,2022-04-25T23:27:57.185Z,"southwest of Sumatra, Indonesia",earthquake,,12.4,0.2,,reviewed,iscgem,iscgem
1925-09-24T13:33:20.200Z,40.228,13.146,15,5.23,mw,,,,,iscgemsup,iscgemsup910690,2022-05-09T17:51:02.094Z,"67 km SSW of Ventotene, Italy",earthquake,,25,0.35,,reviewed,iscgemsup,iscgemsup
1925-09-24T04:38:46.530Z,26.569,54.97,15,5.79,mw,,,,,iscgem,iscgem910689,2022-04-25T23:27:56.063Z,"8 km E of Bandar-e Lengeh, Iran",earthquake,,13.7,0.2,,reviewed,iscgem,iscgem
1925-09-12T14:14:59.360Z,-0.812,-21.09,10,5.56,mw,,,,,iscgem,iscgem910682,2022-04-25T23:27:54.870Z,"central Mid-Atlantic Ridge",earthquake,,13.1,0.2,,reviewed,iscgem,iscgem
1925-09-12T09:26:08.820Z,-8.381,-75.492,15,5.69,mw,,,,,iscgem,iscgem910681,2022-04-25T23:27:53.810Z,"58 km NNW of San Alejandro, Peru",earthquake,,7.7,0.33,,reviewed,iscgem,iscgem
1925-09-11T04:40:51.370Z,45.026,14.903,15,5.25,mw,,,,,iscgemsup,iscgemsup910676,2022-05-09T17:50:55.799Z,"4 km N of Senj, Croatia",earthquake,,6,0.2,,reviewed,iscgemsup,iscgemsup
1925-09-06T01:04:47.880Z,-33.28,58.327,10,5.93,mw,,,,,iscgem,iscgem910672,2022-04-25T23:27:52.563Z,"South Indian Ocean",earthquake,,25,0.57,,reviewed,iscgem,iscgem
1925-09-05T16:30:16.680Z,54.096,170.305,25,6.32,mw,,,,,iscgem,iscgem910670,2022-04-25T23:27:51.278Z,"236 km NW of Attu Station, Alaska",earthquake,,7.2,0.27,,reviewed,iscgem,iscgem
1925-09-05T07:43:27.860Z,45.594,14.589,15,5.35,mw,,,,,iscgemsup,iscgemsup910669,2022-05-09T17:50:45.760Z,"10 km ESE of Leskova Dolina, Slovenia",earthquake,,4.3,0.27,,reviewed,iscgemsup,iscgemsup
1925-09-04T10:36:11.450Z,15.337,-91.152,15,5.53,mw,,,,,iscgem,iscgem910668,2022-04-25T23:27:50.107Z,"7 km S of Nebaj, Guatemala",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1925-09-02T11:56:00.000Z,37.8,-87.5,,4.6,fa,,,,,ushis,ushis730,2018-06-04T20:43:44.000Z,"Kentucky",earthquake,,,,,reviewed,ushis,sc
1925-09-01T08:16:15.510Z,38.019,30.504,15,5.75,mw,,,,,iscgem,iscgem910667,2022-04-25T23:27:48.808Z,"6 km N of Gönen, Turkey",earthquake,,3.3,0.35,,reviewed,iscgem,iscgem
1925-08-31T09:58:13.730Z,33.027,90.317,15,6.12,mw,,,,,iscgem,iscgem910665,2022-04-25T23:27:43.659Z,"237 km NW of Nagqu, China",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1925-08-29T22:36:44.340Z,26.891,-111.229,15,6.26,mw,,,,,iscgem,iscgem910663,2022-04-25T23:27:42.503Z,"74 km E of Mulegé, Mexico",earthquake,,25,0.36,,reviewed,iscgem,iscgem
1925-08-25T12:56:58.200Z,-12.062,-12.017,10,5.75,mw,,,,,iscgemsup,iscgemsup910660,2022-05-09T17:50:39.590Z,"southern Mid-Atlantic Ridge",earthquake,,25,0.2,,reviewed,iscgemsup,iscgemsup
1925-08-21T11:13:57.000Z,38,-118.3,,4.8,ml,,,,,ushis,ushis729,2018-06-04T20:43:44.000Z,"25 km NE of Benton, California",earthquake,,,,,reviewed,ushis,sjg
1925-08-20T23:04:41.020Z,0.636,-22.934,10,5.73,mw,,,,,iscgem,iscgem910656,2022-04-25T23:27:41.383Z,"central Mid-Atlantic Ridge",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1925-08-19T12:07:31.780Z,55.291,167.198,15,7.02,mw,,,,,iscgem,iscgem910653,2022-04-25T23:27:40.220Z,"Komandorskiye Ostrova, Russia region",earthquake,,3.7,0.29,,reviewed,iscgem,iscgem
1925-08-19T05:25:02.300Z,52.276,-171.239,55,5.98,mw,,,,,iscgem,iscgem910652,2022-04-25T23:27:38.600Z,"177 km WSW of Nikolski, Alaska",earthquake,,14.2,0.2,,reviewed,iscgem,iscgem
1925-08-16T20:59:06.580Z,36.759,29.255,15,5.55,mw,,,,,iscgem,iscgem910649,2022-04-25T21:13:24.748Z,"17 km ENE of Karg?, Turkey",earthquake,,8.4,0.2,,reviewed,iscgem,iscgem
1925-08-16T02:25:27.820Z,52.298,141.997,15,5.99,mw,,,,,iscgem,iscgem910648,2022-04-25T23:27:36.603Z,"34 km ENE of Lazarev, Russia",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1925-08-14T04:08:41.440Z,-59.846,152.405,10,6.45,mw,,,,,iscgem,iscgem910645,2022-04-25T23:27:35.473Z,"west of Macquarie Island",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1925-08-12T06:58:47.230Z,23.519,-45.822,10,5.9,mw,,,,,iscgem,iscgem910644,2022-04-25T23:27:34.362Z,"northern Mid-Atlantic Ridge",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1925-08-11T19:41:36.980Z,-35.538,-72.381,35,6.05,mw,,,,,iscgem,iscgem910642,2022-04-25T23:27:33.155Z,"22 km S of Constitución, Chile",earthquake,,12.8,0.46,,reviewed,iscgem,iscgem
1925-08-08T10:13:00.000Z,33.5,-117,,4.5,ml,,,,,ushis,ushis727,2018-06-04T20:43:44.000Z,"13 km E of Temecula, California",earthquake,,,,,reviewed,ushis,cdmg
1925-08-07T07:47:54.320Z,18.692,-101.338,75,6.33,mw,,,,,iscgem,iscgem910636,2022-04-25T23:27:32.071Z,"23 km N of Aratichanguío, Mexico",earthquake,,17.4,0.4,,reviewed,iscgem,iscgem
1925-08-07T06:46:44.510Z,37.618,29.781,15,5.97,mw,,,,,iscgem,iscgem910635,2022-04-25T23:27:30.822Z,"12 km N of Ye?ilova, Turkey",earthquake,,12.3,0.38,,reviewed,iscgem,iscgem
1925-08-05T20:11:51.200Z,40.452,77.075,15,5.73,mw,,,,,iscgem,iscgem910630,2022-04-25T23:27:29.583Z,"133 km SE of At-Bashi, Kyrgyzstan",earthquake,,25,0.21,,reviewed,iscgem,iscgem
1925-07-31T08:46:19.100Z,5.037,-78.956,15,5.87,mw,,,,,iscgem,iscgem910626,2022-04-25T23:27:24.177Z,"176 km W of Pizarro, Colombia",earthquake,,25,0.21,,reviewed,iscgem,iscgem
1925-07-30T18:43:16.160Z,28.385,51.86,15,5.64,mw,,,,,iscgem,iscgem910625,2022-04-25T23:27:22.984Z,"86 km SW of F?r?z?b?d, Iran",earthquake,,15.8,0.35,,reviewed,iscgem,iscgem
1925-07-30T12:17:00.000Z,35.4,-101.3,,4.9,fa,,,,,ushis,ushis726,2018-06-04T20:43:44.000Z,"9 km NE of Panhandle, Texas",earthquake,,,,,reviewed,ushis,sc
1925-07-17T22:30:57.360Z,12.267,142.085,20,5.99,mw,,,,,iscgem,iscgem910613,2022-04-25T23:27:21.785Z,"Mariana Islands region",earthquake,,10.2,0.29,,reviewed,iscgem,iscgem
1925-07-17T21:08:01.580Z,-2.93,136.911,35,6.16,mw,,,,,iscgem,iscgem910612,2022-04-25T21:13:19.237Z,"163 km ENE of Nabire, Indonesia",earthquake,,8.8,0.46,,reviewed,iscgem,iscgem
1925-07-17T03:13:55.500Z,11.401,142.068,35,6.02,mw,,,,,iscgem,iscgem910610,2022-04-25T23:27:20.682Z,"247 km NE of Fais, Micronesia",earthquake,,15.7,0.2,,reviewed,iscgem,iscgem
1925-07-08T11:27:42.000Z,18.61,-61.367,15,5.57,mw,,,,,iscgem,iscgem910601,2022-04-25T23:27:19.461Z,"118 km NNE of Codrington, Antigua and Barbuda",earthquake,,15.4,0.2,,reviewed,iscgem,iscgem
1925-07-07T17:43:38.500Z,17.391,-60.823,15,6.14,mw,,,,,iscgem,iscgem910596,2022-04-25T23:27:18.238Z,"105 km ENE of Parham, Antigua and Barbuda",earthquake,,11.5,0.23,,reviewed,iscgem,iscgem
1925-07-07T15:05:20.580Z,18.932,-61.062,15,6.04,mw,,,,,iscgem,iscgem910595,2022-04-25T23:27:17.031Z,"165 km NNE of Codrington, Antigua and Barbuda",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1925-07-07T14:12:30.060Z,19.194,-106.939,20,6.37,mw,,,,,iscgem,iscgem910594,2022-04-25T23:27:15.878Z,"179 km WSW of La Cruz de Loreto, Mexico",earthquake,,25,0.44,,reviewed,iscgem,iscgem
1925-07-07T08:14:09.840Z,-34.352,58.676,10,5.99,mw,,,,,iscgem,iscgem910593,2022-04-25T21:13:13.427Z,"South Indian Ocean",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1925-07-06T12:15:48.070Z,37.844,21.737,15,5.97,mw,,,,,iscgem,iscgem910590,2022-04-25T23:27:14.705Z,"13 km NE of Goúmero, Greece",earthquake,,6.6,0.25,,reviewed,iscgem,iscgem
1925-07-05T07:02:05.280Z,11.633,-39.464,10,5.66,mw,,,,,iscgem,iscgem910588,2022-04-25T23:27:13.086Z,"North Atlantic Ocean",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1925-07-04T09:09:56.660Z,-6.537,155.273,15,6.3,mw,,,,,iscgem,iscgem910585,2022-04-25T23:27:11.516Z,"33 km SW of Panguna, Papua New Guinea",earthquake,,25,0.32,,reviewed,iscgem,iscgem
1925-06-29T14:42:16.000Z,34.3,-119.8,10,6.82,mw,,,,,ci,ci37161284,2022-05-09T21:39:15.598Z,"14km SSE of Isla Vista, CA",earthquake,,,,,reviewed,ci,ci
1925-06-28T13:41:52.150Z,10.961,92.821,35,5.91,mw,,,,,iscgem,iscgem910566,2022-04-25T23:26:59.012Z,"78 km S of Port Blair, India",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1925-06-28T06:14:04.710Z,28.591,130.138,35,6.59,mw,,,,,iscgem,iscgem910565,2022-04-25T23:26:53.130Z,"68 km ENE of Naze, Japan",earthquake,,8.5,0.44,,reviewed,iscgem,iscgem
1925-06-28T01:21:11.800Z,46.067,-111.21,15,6.6,mw,,,,,iscgem,iscgem910562,2022-04-25T23:26:51.901Z,"12 km ENE of Ponderosa Pines, Montana",earthquake,,25,0.3,,reviewed,iscgem,iscgem
1925-06-24T00:00:37.730Z,41.341,30.453,15,5.26,mw,,,,,iscgemsup,iscgemsup910557,2022-05-09T17:50:12.269Z,"26 km NE of Kefken, Turkey",earthquake,,25,0.4,,reviewed,iscgemsup,iscgemsup
1925-06-19T07:50:28.190Z,-15.897,-170.995,15,6.31,mw,,,,,iscgem,iscgem910546,2022-04-25T23:26:49.996Z,"171 km S of Vailoatai, American Samoa",earthquake,,25,0.29,,reviewed,iscgem,iscgem
1925-06-14T22:28:21.520Z,17.94,-82.23,10,6.06,mw,,,,,iscgem,iscgem910544,2022-04-25T23:26:48.531Z,"174 km SSW of George Town, Cayman Islands",earthquake,,20.3,0.58,,reviewed,iscgem,iscgem
1925-06-14T05:38:14.340Z,23.911,121.687,15,5.98,mw,,,,,iscgem,iscgem910540,2022-04-25T23:26:47.197Z,"11 km SE of Hualien City, Taiwan",earthquake,,7.1,0.2,,reviewed,iscgem,iscgem
1925-06-13T20:22:58.910Z,-33.221,-20.513,10,6.07,mw,,,,,iscgem,iscgem910538,2022-04-25T23:26:42.030Z,"southern Mid-Atlantic Ridge",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1925-06-12T10:58:22.680Z,-4.615,142.868,35,6.26,mw,,,,,iscgem,iscgem910536,2022-04-25T23:26:36.173Z,"44 km S of Ambunti, Papua New Guinea",earthquake,,22.4,0.46,,reviewed,iscgem,iscgem
1925-06-11T15:56:52.350Z,-3.082,140.344,35,6,mw,,,,,iscgem,iscgem910535,2022-04-25T23:26:34.951Z,"62 km SSW of Abepura, Indonesia",earthquake,,25,0.31,,reviewed,iscgem,iscgem
1925-06-10T16:45:16.630Z,35.424,2.725,15,5.12,mw,,,,,iscgemsup,iscgemsup910534,2022-05-09T17:49:54.326Z,"16 km W of Aïn Oussera, Algeria",earthquake,,25,0.2,,reviewed,iscgemsup,iscgemsup
1925-06-09T13:40:22.270Z,-4.121,143.515,25,7.04,mw,,,,,iscgem,iscgem910532,2022-04-25T21:13:11.902Z,"61 km W of Angoram, Papua New Guinea",earthquake,,25.4,0.49,,reviewed,iscgem,iscgem
1925-06-04T12:02:59.280Z,43.01,-125.028,15,5.96,mw,,,,,iscgem,iscgem910527,2022-04-25T23:26:29.018Z,"48 km WNW of Langlois, Oregon",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1925-06-04T12:02:52.000Z,41.5,-125,,6,ms,,,,,ushis,ushis718,2018-06-04T20:43:44.000Z,"72 km WSW of Crescent City, California",earthquake,,,,,reviewed,ushis,gr
1925-06-03T04:33:53.630Z,1.223,125.917,15,6.9,mw,,,,,iscgem,iscgem910524,2022-04-25T21:13:08.239Z,"108 km ESE of Laikit, Laikit II (Dimembe), Indonesia",earthquake,,23.1,0.4,,reviewed,iscgem,iscgem
1925-06-02T05:18:20.120Z,41.11,143.166,35,6.07,mw,,,,,iscgem,iscgem910523,2022-04-25T23:26:22.715Z,"151 km SSE of Shizunai-furukawach?, Japan",earthquake,,18.5,0.2,,reviewed,iscgem,iscgem
1925-06-02T03:43:57.300Z,41.245,143.326,35,5.58,mw,,,,,iscgemsup,iscgemsup910522,2022-05-09T17:49:45.728Z,"144 km SSE of Shizunai-furukawach?, Japan",earthquake,,12.2,0.83,,reviewed,iscgemsup,iscgemsup
