time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1956-02-25T22:34:40.240Z,30.9248333,-116.0063333,6,4.86,ml,8,348,,0.83,ci,ci3297625,2016-01-28T18:19:05.390Z,"103km SSE of Maneadero, B.C., MX",earthquake,26.6,31.61,0.055,7,reviewed,ci,ci
1956-02-25T08:08:52.190Z,31.7971667,-115.4606667,6,4.9,ml,6,337,,0.54,ci,ci3297622,2017-02-07T00:51:18.960Z,"55km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,14.55,31.61,0.081,9,reviewed,ci,ci
1956-02-24T20:22:25.310Z,31.7543333,-116.3503333,6,4.67,ml,6,338,0.9625,0.36,ci,ci3297621,2017-02-07T01:09:25.048Z,"21km ENE of Maneadero, B.C., MX",earthquake,11.9,31.61,0.109,9,reviewed,ci,ci
1956-02-24T16:59:36.250Z,31.3546667,-115.7596667,6,4.81,ml,5,343,1.532,0.74,ci,ci3297620,2016-01-28T18:05:12.630Z,"86km ESE of Maneadero, B.C., MX",earthquake,23.88,31.61,0.12,7,reviewed,ci,ci
1956-02-24T14:04:42.650Z,31.3986667,-115.7811667,6,4.72,ml,6,343,,0.63,ci,ci3297618,2016-01-28T18:23:33.260Z,"82km ESE of Maneadero, B.C., MX",earthquake,19.66,31.61,0.165,9,reviewed,ci,ci
1956-02-24T13:16:56.020Z,31.4991667,-115.3506667,6,4.55,ml,3,342,,0.34,ci,ci3297597,2016-01-28T18:23:32.730Z,"83km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,10.9,31.61,0.107,9,reviewed,ci,ci
1956-02-24T09:18:56.180Z,-35.347,-179.564,25,6.18,mw,,,,,iscgem,iscgem888005,2022-04-26T17:22:52.854Z,"east of the North Island of New Zealand",earthquake,,3.9,0.37,,reviewed,iscgem,iscgem
1956-02-23T01:21:08.860Z,31.144,-42.411,15,5.71,mw,,,,,iscgem,iscgem888001,2022-04-26T17:22:51.773Z,"northern Mid-Atlantic Ridge",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1956-02-22T09:59:33.170Z,-3.647,68.239,15,6.04,mw,,,,,iscgem,iscgem888000,2022-04-26T17:22:50.614Z,"Chagos Archipelago region",earthquake,,3.4,0.56,,reviewed,iscgem,iscgem
1956-02-22T00:07:39.860Z,73.319,8.009,15,5.24,mw,,,,,iscgemsup,iscgemsup887998,2022-05-09T19:55:33.699Z,"Greenland Sea",earthquake,,3.1,0.73,,reviewed,iscgemsup,iscgemsup
1956-02-21T02:49:51.550Z,31.6351667,-115.3431667,6,4.55,ml,8,340,,0.57,ci,ci3297591,2017-02-07T01:28:31.143Z,"68km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,13.96,31.61,0.147,10,reviewed,ci,ci
1956-02-20T20:31:41.100Z,39.891,30.543,15,6.23,mw,,,,,iscgem,iscgem887994,2022-04-26T17:22:44.360Z,"12 km N of Eski?ehir, Turkey",earthquake,,4.5,0.5,,reviewed,iscgem,iscgem
