time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1974-02-25T16:05:15.700Z,9.843,40.032,33,4.5,mb,,,,,us,usp00005dk,2014-11-06T23:21:23.000Z,"16 km SSE of Abomsa, Ethiopia",earthquake,,,,,reviewed,us,us
1974-02-25T13:29:20.200Z,-5.319,152.266,33,4.7,mb,,,,,us,usp00005dh,2014-11-06T23:21:22.998Z,"107 km S of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,us
1974-02-25T09:14:40.000Z,-24.776,-70.633,31,4.6,mb,,,,,us,usp00005de,2014-11-06T23:21:22.995Z,"71 km NNW of Taltal, Chile",earthquake,,,,,reviewed,us,us
1974-02-25T05:46:25.100Z,44.041,147.799,12,5.9,mb,,,,,us,usp00005dd,2022-04-27T18:29:49.606Z,"90 km ENE of Shikotan, Russia",earthquake,,,,,reviewed,us,us
1974-02-25T03:03:15.300Z,-6.169,146.844,46,4.7,mb,,,,,us,usp00005dc,2014-11-06T23:21:22.993Z,"63 km NNW of Lae, Papua New Guinea",earthquake,,,,,reviewed,us,us
1974-02-25T01:32:17.300Z,-11.518,-13.302,33,5,mb,,,,,us,usp00005da,2014-11-06T23:21:22.991Z,"Ascension Island region",earthquake,,,,,reviewed,us,us
1974-02-24T22:08:39.200Z,-6.359,152.76,36,4.8,mb,,,,,us,usp00005d9,2014-11-06T23:21:22.990Z,"229 km SSE of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,us
1974-02-24T21:32:08.800Z,30.943,78.053,45,4.7,mb,,,,,us,usp00005d8,2014-11-06T23:21:22.989Z,"20 km NW of Barkot, India",earthquake,,,,,reviewed,us,us
1974-02-24T19:07:54.500Z,-6.355,105.078,93,4.9,mb,,,,,us,usp00005d5,2014-11-06T23:21:22.986Z,"83 km W of Labuan, Indonesia",earthquake,,,,,reviewed,us,us
1974-02-24T14:56:54.000Z,53.412,-169.1,98,4.5,mb,,,,,us,usp00005d4,2014-11-06T23:21:22.985Z,"55 km NNW of Nikolski, Alaska",earthquake,,,,,reviewed,us,us
1974-02-24T06:21:34.800Z,40.133,67.436,20.1,5.13,mw,,,,,iscgem,iscgem751962,2022-04-27T18:29:48.546Z,"33 km W of Jizzax, Uzbekistan",earthquake,,5,0.2,,reviewed,iscgem,iscgem
1974-02-24T06:12:28.500Z,-52.728,26.123,33,5.1,mb,,,,,us,usp00005d1,2014-11-06T23:21:22.982Z,"south of Africa",earthquake,,,,,reviewed,us,us
1974-02-23T06:21:39.500Z,16.104,-98.073,33,4.8,mb,,,,,us,usp00005cv,2014-11-06T23:21:22.977Z,"13 km SW of Santa María Chico Ometepec, Mexico",earthquake,,,,,reviewed,us,us
1974-02-23T06:02:52.500Z,16.153,-97.976,33,4.7,mb,,,,,us,usp00005cu,2022-04-27T18:29:47.171Z,"2 km SSW of Santa María Chico Ometepec, Mexico",earthquake,,,,,reviewed,us,us
1974-02-23T04:14:56.700Z,42.22,143.049,64,5.3,mb,,,,,us,usp00005ct,2014-11-06T23:21:22.975Z,"57 km ESE of Shizunai-furukawach?, Japan",earthquake,,,,,reviewed,us,us
1974-02-23T03:21:06.900Z,-4.717,152.739,42,4.7,mb,,,,,us,usp00005cq,2014-11-06T23:21:22.972Z,"66 km SE of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,us
1974-02-22T09:54:19.800Z,14.517,-92.54,33,4.6,mb,,,,,us,usp00005ck,2014-11-06T23:21:22.968Z,"25 km SSW of Puerto Madero, Mexico",earthquake,,,,,reviewed,us,us
1974-02-22T07:06:32.600Z,29.687,67.6,33,5,mb,,,,,us,usp00005cj,2022-04-27T18:29:41.096Z,"24 km NNW of Dadhar, Pakistan",earthquake,,,,,reviewed,us,us
1974-02-22T03:33:26.500Z,36.5,71.5,116,5.4,mb,,,,,us,usp00005ch,2022-04-27T18:29:35.314Z,"20 km S of Ashk?sham, Afghanistan",earthquake,,,,,reviewed,us,us
1974-02-22T00:36:53.800Z,33.151,136.906,385,6,mb,,,,,us,usp00005cg,2022-04-27T18:29:30.174Z,"107 km SE of Shing?, Japan",earthquake,,,,,reviewed,us,us
1974-02-21T22:08:42.700Z,-40.933,-91.212,33,4.8,mb,,,,,us,usp00005cf,2014-11-06T23:21:22.926Z,"West Chile Rise",earthquake,,,,,reviewed,us,us
1974-02-21T21:00:33.200Z,-7.314,129.974,96,4.5,mb,,,,,us,usp00005ce,2014-11-06T23:21:22.926Z,"Kepulauan Babar, Indonesia",earthquake,,,,,reviewed,us,us
1974-02-21T18:54:48.700Z,-4.071,129.45,62,5,mb,,,,,us,usp00005cd,2014-11-06T23:21:22.925Z,"100 km SE of Amahai, Indonesia",earthquake,,,,,reviewed,us,us
1974-02-21T18:48:08.900Z,11.767,125.52,33,5.2,mb,,,,,us,usp00005cc,2014-11-06T23:21:22.924Z,"7 km ENE of San Julian, Philippines",earthquake,,,,,reviewed,us,us
