time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1908-02-09T18:13:17.650Z,29.405,100.637,15,6.82,mw,,,,,iscgem,iscgem16957984,2022-04-25T20:29:32.420Z,"143 km WSW of Kangding, China",earthquake,,25,0.39,,reviewed,iscgem,iscgem
1908-01-31T04:49:15.960Z,42.894,72.085,15,5.77,mw,,,,,iscgemsup,iscgemsup610326338,2022-05-09T15:19:32.430Z,"43 km NNW of Talas, Kyrgyzstan",earthquake,,25,0.2,,reviewed,iscgemsup,iscgemsup
1908-01-15T12:57:21.300Z,37.587,141.782,35,6.82,mw,,,,,iscgem,iscgem16957983,2022-04-25T20:29:27.244Z,"70 km E of Namie, Japan",earthquake,,9.1,0.2,,reviewed,iscgem,iscgem
1908-01-11T03:34:36.180Z,22.074,121.788,15,7.22,mw,,,,,iscgem,iscgem16957982,2022-04-25T20:29:26.059Z,"108 km E of Hengchun, Taiwan",earthquake,,12.8,0.2,,reviewed,iscgem,iscgem
1907-12-30T05:26:55.740Z,10.679,-86.49,35,7.29,mw,,,,,iscgem,iscgem16957981,2022-04-25T20:29:24.859Z,"92 km SW of San Juan del Sur, Nicaragua",earthquake,,19.4,0.2,,reviewed,iscgem,iscgem
1907-12-24T13:23:54.190Z,16.57,-47.687,10,5.88,mw,,,,,iscgem,iscgem610548709,2022-04-25T20:41:52.160Z,"northern Mid-Atlantic Ridge",earthquake,,25,0.49,,reviewed,iscgem,iscgem
1907-12-15T17:34:56.710Z,-2.398,141.899,15,6.95,mw,,,,,iscgem,iscgem16957978,2022-04-25T20:29:23.613Z,"73 km ENE of Vanimo, Papua New Guinea",earthquake,,8.5,0.2,,reviewed,iscgem,iscgem
1907-12-05T12:36:15.080Z,-7.464,103.696,35,6.22,mw,,,,,iscgemsup,iscgemsup611389650,2022-05-09T15:25:50.586Z,"264 km WSW of Labuan, Indonesia",earthquake,,25,0.38,,reviewed,iscgemsup,iscgemsup
1907-12-02T13:53:19.950Z,40.492,143.33,35,6.01,mw,,,,,iscgem,iscgem602790121,2022-04-25T20:36:14.407Z,"151 km NE of Miyako, Japan",earthquake,,9.4,0.43,,reviewed,iscgem,iscgem
1907-11-29T03:25:36.230Z,47.832,-29.362,10,5.63,mw,,,,,iscgem,iscgem610548708,2022-04-25T20:41:46.822Z,"northern Mid-Atlantic Ridge",earthquake,,25,0.26,,reviewed,iscgem,iscgem
1907-11-24T13:58:37.460Z,13.359,122.541,15,6.59,mw,,,,,iscgem,iscgem610326336,2022-04-25T20:37:16.331Z,"Luzon, Philippines",earthquake,,3.8,0.23,,reviewed,iscgem,iscgem
1907-11-21T20:03:10.070Z,6.542,93.118,15,6.55,mw,,,,,iscgem,iscgem16957977,2022-04-25T20:29:22.407Z,"253 km WNW of Sabang, Indonesia",earthquake,,6.6,0.48,,reviewed,iscgem,iscgem
1907-11-16T22:05:33.890Z,15.02,122.802,30,6.43,mw,,,,,iscgemsup,iscgemsup610548707,2022-05-09T15:25:39.282Z,"56 km NE of Casuguran, Philippines",earthquake,,6.6,0.23,,reviewed,iscgemsup,iscgemsup
1907-11-03T19:50:02.620Z,-17.51,171.007,15,6.5,mw,,,,,iscgemsup,iscgemsup610548705,2022-05-09T15:25:31.972Z,"286 km E of Port-Vila, Vanuatu",earthquake,,25,0.2,,reviewed,iscgemsup,iscgemsup
1907-10-27T05:16:13.070Z,39.021,68.205,15,6.52,mw,,,,,iscgem,iscgem16957976,2022-04-25T20:29:21.228Z,"47 km NW of Khodzha-Maston, Tajikistan",earthquake,,25,0.26,,reviewed,iscgem,iscgem
1907-10-23T20:28:08.380Z,38.101,15.942,15,5.87,mw,,,,,iscgem,iscgem610326335,2022-04-25T20:37:09.747Z,"5 km NW of Africo Vecchio, Italy",earthquake,,6.8,0.21,,reviewed,iscgem,iscgem
1907-10-21T04:23:54.270Z,39.216,67.999,20,7.44,mw,,,,,iscgem,iscgem16957975,2022-04-25T20:29:19.949Z,"45 km SE of Panjakent, Tajikistan",earthquake,,25,0.28,,reviewed,iscgem,iscgem
1907-10-16T13:57:22.760Z,29.379,-113.059,15,7.44,mw,,,,,iscgem,iscgem914271,2022-04-26T00:10:29.409Z,"69 km SSW of La Libertad, Mexico",earthquake,,25,0.38,,reviewed,iscgem,iscgem
1907-10-11T14:27:45.660Z,-16.149,168.892,15,7.1,mw,,,,,iscgem,iscgem16957972,2022-04-25T20:29:14.524Z,"157 km E of Lakatoro, Vanuatu",earthquake,,25,0.38,,reviewed,iscgem,iscgem
1907-10-10T21:42:41.460Z,-9.094,153.262,15,6.25,mw,,,,,iscgem,iscgem610548703,2022-04-25T20:41:41.240Z,"D'Entrecasteaux Islands region",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1907-10-06T00:49:52.180Z,10,-84.932,15,5.78,mw,,,,,iscgemsup,iscgemsup610548702,2022-05-09T15:25:30.476Z,"10 km WNW of Puntarenas, Costa Rica",earthquake,,13.4,0.56,,reviewed,iscgemsup,iscgemsup
