time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1918-02-19T16:19:48.820Z,-18.027,168.031,35,6.27,mw,,,,,iscgemsup,iscgemsup913078,2022-05-09T18:03:16.368Z,"43 km SW of Port-Vila, Vanuatu",earthquake,,15.6,0.8,,reviewed,iscgemsup,iscgemsup
1918-02-13T20:25:15.420Z,25.07,129.086,15,6.2,mw,,,,,iscgemsup,iscgemsup913075,2022-05-09T18:03:10.293Z,"184 km SE of Itoman, Japan",earthquake,,17.1,0.2,,reviewed,iscgemsup,iscgemsup
1918-02-13T06:07:16.520Z,23.609,117.004,15,7.37,mw,,,,,iscgem,iscgem913072,2022-04-25T23:55:19.328Z,"7 km S of Huanggang, China",earthquake,,25,0.42,,reviewed,iscgem,iscgem
1918-02-13T02:31:43.000Z,-5.561,102.903,25,6.35,mw,,,,,iscgem,iscgem913071,2022-04-25T23:55:17.752Z,"174 km SSW of Pagar Alam, Indonesia",earthquake,,7,0.2,,reviewed,iscgem,iscgem
1918-02-12T22:46:45.690Z,-1.43,-12.574,10,6.12,mw,,,,,iscgem,iscgem913070,2022-04-25T23:55:16.561Z,"north of Ascension Island",earthquake,,25,0.41,,reviewed,iscgem,iscgem
1918-02-12T03:00:34.970Z,0.26,96.847,15,6.18,mw,,,,,iscgem,iscgem913064,2022-04-25T23:55:14.515Z,"247 km SSW of Singkil, Indonesia",earthquake,,6.7,0.2,,reviewed,iscgem,iscgem
1918-02-09T12:28:39.760Z,39.227,23.779,15,5.75,mw,,,,,iscgem,iscgem913059,2022-04-25T23:55:09.078Z,"11 km NW of Patitírion, Greece",earthquake,,4.6,0.2,,reviewed,iscgem,iscgem
1918-02-07T05:20:20.570Z,6.992,126.059,35,6.9,mw,,,,,iscgem,iscgem913057,2022-04-25T23:55:08.131Z,"4 km ESE of Panikian, Philippines",earthquake,,20.8,0.2,,reviewed,iscgem,iscgem
1918-02-04T17:54:50.020Z,36.856,94.7,15,6.1,mw,,,,,iscgem,iscgem913052,2022-04-25T23:55:02.301Z,"northern Qinghai, China",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1918-01-27T12:56:46.020Z,38.563,21.748,15,5.39,mw,,,,,iscgemsup,iscgemsup913046,2022-05-09T18:02:52.124Z,"7 km E of Thérmo, Greece",earthquake,,8.8,0.32,,reviewed,iscgemsup,iscgemsup
