time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1912-02-20T13:03:06.140Z,-28.633,27.846,15,6.11,mw,,,,,iscgem,iscgem16958180,2022-04-25T20:33:55.750Z,"28 km N of Maputsoe, Lesotho",earthquake,,25,0.21,,reviewed,iscgem,iscgem
1912-02-13T08:03:50.340Z,40.904,21.11,15,5.97,mw,,,,,iscgem,iscgem610326379,2022-04-25T20:37:57.779Z,"3 km S of Krani, North Macedonia",earthquake,,5.8,0.33,,reviewed,iscgem,iscgem
1912-01-31T20:11:46.880Z,60.678,-147.052,25,6.65,mw,,,,,iscgem,iscgem16958179,2022-04-25T20:33:53.954Z,"Southern Alaska",earthquake,,9.3,0.2,,reviewed,iscgem,iscgem
1912-01-24T16:23:14.010Z,37.928,21.013,15,6.4,mw,,,,,iscgem,iscgem16958178,2022-05-09T22:48:35.634Z,"11 km W of Kyllíni, Greece",earthquake,,9.1,0.23,,reviewed,iscgem,iscgem
1912-01-05T03:52:00.000Z,37.33,-118.42,,5.5,ml,,,,,ushis,ushis528,2018-06-04T20:43:44.000Z,"4 km SSW of Bishop, California",earthquake,,,,,reviewed,ushis,cdmg
1912-01-04T15:46:57.350Z,51.273,-177.928,35,6.77,mw,,,,,iscgem,iscgem16958177,2022-04-25T20:33:50.926Z,"111 km SW of Adak, Alaska",earthquake,,14.8,0.2,,reviewed,iscgem,iscgem
1912-01-02T16:21:00.000Z,41.5,-88.5,,4.5,fa,,,,,ushis,ushis526,2018-06-04T20:43:44.000Z,"2 km NW of Lisbon, Illinois",earthquake,,,,,reviewed,ushis,sc
1911-12-31T06:07:08.120Z,-2.305,140.669,15,6.81,mw,,,,,iscgem,iscgem16958176,2022-04-25T20:33:49.240Z,"25 km NNW of Jayapura, Indonesia",earthquake,,9.4,0.4,,reviewed,iscgem,iscgem
1911-12-16T19:14:27.110Z,16.932,-100.665,30,7.51,mw,,,,,iscgem,iscgem16958175,2022-04-25T20:33:42.878Z,"25 km S of Tetitlán, Mexico",earthquake,,11.2,0.3,,reviewed,iscgem,iscgem
1911-11-16T21:25:51.930Z,48.304,9.049,15,5.93,mw,,,,,iscgem,iscgem16958173,2022-04-25T20:33:41.323Z,"2 km SSE of Jungingen, Germany",earthquake,,4.5,0.36,,reviewed,iscgem,iscgem
1911-11-13T16:13:13.740Z,51.736,173.75,20,6.85,mw,,,,,iscgem,iscgem16958172,2022-04-25T20:33:39.708Z,"129 km SSE of Attu Station, Alaska",earthquake,,3.5,0.2,,reviewed,iscgem,iscgem
1911-11-08T14:11:44.300Z,35.548,141.381,15,6.55,mw,,,,,iscgem,iscgem16958171,2022-04-25T20:25:16.264Z,"53 km ESE of Hasaki, Japan",earthquake,,9.9,0.36,,reviewed,iscgem,iscgem
1911-10-29T18:08:49.530Z,5.316,-102.721,10,6.56,mw,,,,,iscgemsup,iscgemsup16958170,2022-05-09T15:15:37.478Z,"Galapagos Triple Junction region",earthquake,,25,0.2,,reviewed,iscgemsup,iscgemsup
1911-10-20T17:43:52.180Z,-12.017,166.199,35,6.62,mw,,,,,iscgem,iscgem16958169,2022-04-25T20:33:38.302Z,"149 km SSE of Lata, Solomon Islands",earthquake,,12.9,0.2,,reviewed,iscgem,iscgem
1911-10-14T23:24:00.000Z,30.993,80.336,20,6.55,mw,,,,,iscgem,iscgem16958167,2022-04-25T20:33:36.663Z,"88 km ENE of Josh?math, India",earthquake,,25,0.45,,reviewed,iscgem,iscgem
1911-10-13T02:33:12.430Z,43.391,146.181,35,6.91,mw,,,,,iscgem,iscgem16958166,2022-04-25T20:33:29.975Z,"49 km E of Nemuro, Japan",earthquake,,26.1,0.2,,reviewed,iscgem,iscgem
1911-10-06T10:16:11.100Z,17.33,-70.736,35,6.69,mw,,,,,iscgem,iscgem16958165,2022-04-25T20:33:28.218Z,"82 km SE of Enriquillo, Dominican Republic",earthquake,,25,0.46,,reviewed,iscgem,iscgem
1911-09-22T05:01:23.940Z,60.888,-148.246,25,6.28,mw,,,,,iscgem,iscgem16958164,2022-04-25T20:33:26.325Z,"27 km ENE of Whittier, Alaska",earthquake,,13.9,0.2,,reviewed,iscgem,iscgem
1911-09-17T03:26:15.940Z,50.124,-175.273,15,6.87,mw,,,,,iscgem,iscgem16958163,2022-04-25T20:33:24.454Z,"216 km SSE of Adak, Alaska",earthquake,,25,0.36,,reviewed,iscgem,iscgem
1911-09-17T03:26:00.000Z,51,180,,7.1,ms,,,,,ushis,ushis523,2018-06-04T20:43:44.000Z,"253 km WSW of Adak, Alaska",earthquake,,,,,reviewed,ushis,abe
1911-09-15T13:09:56.230Z,-20.18,-71.292,15,6.92,mw,,,,,iscgem,iscgem16958162,2022-04-25T20:33:19.027Z,"119 km W of Iquique, Chile",earthquake,,25,0.26,,reviewed,iscgem,iscgem
1911-09-13T22:29:21.970Z,43.526,11.211,15,5.17,mw,,,,,iscgemsup,iscgemsup610326484,2022-05-09T15:21:32.504Z,"3 km ESE of Barberino Val d'Elsa, Italy",earthquake,,4.4,0.2,,reviewed,iscgemsup,iscgemsup
1911-09-13T03:04:12.000Z,56.198,-156.274,35,6.12,mw,,,,,iscgem,iscgem610326376,2022-04-25T20:37:52.126Z,"132 km E of Chignik, Alaska",earthquake,,18.9,0.2,,reviewed,iscgem,iscgem
1911-09-12T12:53:17.960Z,-23.383,172.216,35,6.07,mw,,,,,iscgemsup,iscgemsup16958161,2022-05-09T15:15:32.347Z,"southeast of the Loyalty Islands",earthquake,,25,0.4,,reviewed,iscgemsup,iscgemsup
1911-09-08T22:44:04.960Z,50.903,156.859,80,6.48,mw,,,,,iscgem,iscgem16958160,2022-04-25T20:33:17.388Z,"57 km ENE of Severo-Kuril’sk, Russia",earthquake,,49,0.2,,reviewed,iscgem,iscgem
1911-08-27T10:59:12.210Z,18.76,-98.767,55,6.16,mw,,,,,iscgemsup,iscgemsup16958158,2022-05-09T15:15:25.873Z,"1 km NE of Huazulco, Mexico",earthquake,,6,0.2,,reviewed,iscgemsup,iscgemsup
1911-08-16T22:41:17.170Z,7.273,137.021,15,7.83,mw,,,,,iscgem,iscgem16958156,2022-04-25T20:33:12.203Z,"State of Yap, Federated States of Micronesia",earthquake,,16.8,0.53,,reviewed,iscgem,iscgem
1911-08-11T23:40:00.000Z,33.8,-116.7,,4.5,ml,,,,,ushis,ushis522,2018-06-04T20:43:44.000Z,"6 km NNE of Idyllwild-Pine Cove, California",earthquake,,,,,reviewed,ushis,cdmg
1911-07-12T04:07:38.110Z,8.488,127.029,15,7.7,mw,,,,,iscgem,iscgem16958154,2022-04-25T20:33:10.784Z,"74 km ENE of Barcelona, Philippines",earthquake,,5,0.32,,reviewed,iscgem,iscgem
1911-07-08T01:01:57.100Z,46.723,20.4,15,5.75,mw,,,,,iscgem,iscgem610326374,2022-04-25T20:37:50.908Z,"6 km NW of Fábiánsebestyén, Hungary",earthquake,,25,0.35,,reviewed,iscgem,iscgem
1911-07-01T21:59:58.350Z,37.111,-121.637,10,6.45,mw,,,,,iscgem,iscgem16958150,2022-04-25T20:33:08.894Z,"2 km SE of Morgan Hill, California",earthquake,,4.6,0.2,,reviewed,iscgem,iscgem
1911-06-15T14:25:58.280Z,29.141,128.803,150,7.9,mw,,,,,iscgem,iscgem16958149,2022-04-25T20:33:07.318Z,"108 km NW of Naze, Japan",earthquake,,25,0.4,,reviewed,iscgem,iscgem
1911-06-07T11:02:49.320Z,18.362,-102.471,30,7.6,mw,,,,,iscgem,iscgem16958148,2022-04-25T20:33:05.696Z,"19 km W of Arteaga, Mexico",earthquake,,25.4,0.4,,reviewed,iscgem,iscgem
1911-06-02T22:34:00.000Z,44.2,-98.2,,4.5,fa,,,,,ushis,ushis520,2018-06-04T20:43:44.000Z,"13 km E of Alpena, South Dakota",earthquake,,,,,reviewed,ushis,bar
1911-04-30T20:42:27.890Z,36.803,27.683,15,5.62,mw,,,,,iscgem,iscgem16958144,2022-04-25T20:33:04.028Z,"7 km N of Datça, Turkey",earthquake,,5.3,0.2,,reviewed,iscgem,iscgem
1911-04-29T05:28:46.000Z,30.296,56.871,15,5.93,mw,,,,,iscgem,iscgem610326372,2022-04-25T20:37:49.696Z,"20 km W of Kerman, Iran",earthquake,,14.8,0.2,,reviewed,iscgem,iscgem
1911-04-28T09:52:14.960Z,-9.207,-71.267,560,7.38,mw,,,,,iscgem,iscgem16958143,2022-04-25T20:33:02.303Z,"128 km SSW of Tarauacá, Brazil",earthquake,,9.8,0.3,,reviewed,iscgem,iscgem
1911-04-18T18:14:28.740Z,31.017,56.95,15,6.5,mw,,,,,iscgem,iscgem16958141,2022-04-25T20:33:00.435Z,"30 km SSE of R?var, Iran",earthquake,,3,0.4,,reviewed,iscgem,iscgem
1911-04-10T18:42:16.710Z,7.541,-74.416,70,6.38,mw,,,,,iscgem,iscgem16958140,2022-04-25T20:32:53.027Z,"43 km E of El Bagre, Colombia",earthquake,,3.1,0.2,,reviewed,iscgem,iscgem
